,total_housholds,family_housholds,nonfamily_housholds,householder_living_alone,householder_over65_living_alone,grandparents_responsible_for_grandchildren,avg_houshold_size,nonfamily_housholds%,lonely_housholder%,lonely_housholder_over65%,housholders_grandparents_responsible_for_grandchildren%,"not_us_citizen(abs, people)",geoid
4140,2151,1210,941,847,291,0,2.29,43.74709437470944,39.377033937703395,13.528591352859134,0.0,220,36103110200
4141,1322,918,404,326,140,25,2.95,30.559757942511347,24.659606656580937,10.59001512859304,1.8910741301059002,207,36103122802
4142,2070,1275,795,727,411,26,2.5,38.405797101449274,35.1207729468599,19.855072463768117,1.2560386473429952,172,36103124200
4143,1900,600,1300,813,174,0,2.07,68.42105263157895,42.78947368421053,9.157894736842104,0.0,274,36001001600
4144,1069,457,612,426,37,20,2.46,57.24976613657624,39.85032740879326,3.4611786716557527,1.8709073900841908,685,36001002100
4145,763,593,170,154,86,23,2.75,22.280471821756226,20.18348623853211,11.271297509829619,3.014416775884666,92,36001013706
4146,586,455,131,103,37,0,2.82,22.35494880546075,17.576791808873722,6.313993174061433,0.0,40,36001013703
4147,1,1,0,0,0,0,2,0.0,0.0,0.0,0.0,0,36003940200
4148,1605,887,718,633,192,20,2.09,44.73520249221184,39.4392523364486,11.962616822429908,1.2461059190031152,4,36003950700
4149,1345,947,398,309,216,43,2.45,29.5910780669145,22.973977695167285,16.059479553903348,3.197026022304833,0,36003951000
4150,1634,1074,560,467,196,34,2.34,34.27172582619339,28.58017135862913,11.995104039167687,2.08078335373317,4,36003950500
4151,1579,964,615,507,193,33,2.19,38.948701709943,32.108929702343254,12.222925902469918,2.089930335655478,43,36003950600
4152,1453,1010,443,340,129,22,2.58,30.488644184445974,23.399862353750862,8.878183069511355,1.5141087405368203,18,36003950400
4153,1904,1271,633,573,323,36,2.45,33.24579831932773,30.09453781512605,16.964285714285715,1.8907563025210083,34,36003951200
4154,984,638,346,277,115,10,2.35,35.16260162601626,28.15040650406504,11.6869918699187,1.0162601626016259,39,36003950100
4155,1179,662,517,348,152,11,2.23,43.85072094995759,29.51653944020356,12.892281594571669,0.9329940627650551,286,36003950800
4156,1684,1071,613,521,270,17,2.16,36.40142517814727,30.93824228028503,16.033254156769598,1.009501187648456,2,36003951100
4157,1657,956,701,639,312,10,2.17,42.30537115268558,38.56366928183464,18.82920941460471,0.6035003017501509,39,36003950900
4158,1553,1061,492,406,180,48,2.61,31.68061815840309,26.142949130714744,11.59047005795235,3.0907920154539603,159,36003950300
4159,2372,1573,799,627,229,78,2.54,33.68465430016863,26.43338954468803,9.654300168634064,3.288364249578415,26,36007012500
4160,2056,1464,592,424,199,68,2.54,28.793774319066145,20.622568093385212,9.67898832684825,3.3073929961089497,0,36007012701
4161,1534,759,775,620,284,0,2.15,50.521512385919166,40.41720990873533,18.513689700130378,0.0,95,36007013800
4162,1376,680,696,575,377,14,2,50.58139534883721,41.787790697674424,27.398255813953487,1.0174418604651163,173,36007014200
4163,1531,897,634,579,362,0,2,41.410842586544746,37.81841933376878,23.64467668190725,0.0,5,36007013202
4164,1268,922,346,284,142,0,2.47,27.287066246056785,22.397476340694006,11.198738170347003,0.0,41,36007012103
4165,816,414,402,381,344,0,1.85,49.26470588235294,46.69117647058824,42.15686274509804,0.0,3,36007012900
4166,1627,1132,495,414,215,0,2.59,30.424093423478794,25.44560540872772,13.214505224339273,0.0,81,36007013000
4167,1905,1570,335,276,151,0,2.92,17.585301837270343,14.488188976377952,7.926509186351706,0.0,15,36007014600
4168,1636,724,912,820,204,38,2.04,55.74572127139364,50.12224938875306,12.469437652811736,2.3227383863080684,55,36007013600
4169,1472,708,764,586,134,68,2.4,51.902173913043484,39.809782608695656,9.103260869565217,4.619565217391304,55,36007000200
4170,836,455,381,299,83,32,2.28,45.57416267942584,35.76555023923445,9.92822966507177,3.827751196172249,24,36007000400
4171,755,410,345,244,98,25,2.61,45.6953642384106,32.317880794701985,12.980132450331125,3.3112582781456954,95,36007000500
4172,964,329,635,451,102,33,2.17,65.87136929460581,46.78423236514523,10.58091286307054,3.423236514522822,74,36007001300
4173,615,507,108,73,40,9,2.7,17.560975609756095,11.869918699186991,6.504065040650407,1.4634146341463417,4,36007012000
4174,1497,950,547,380,176,19,2.46,36.539746158984634,25.384101536406146,11.75684702738811,1.2692050768203071,12,36007012101
4175,928,655,273,229,170,20,2.46,29.41810344827586,24.676724137931032,18.318965517241377,2.1551724137931036,13,36007012400
4176,1397,924,473,410,196,32,2.27,33.85826771653544,29.34860415175376,14.030064423765213,2.2906227630637077,11,36007014500
4177,1397,781,616,446,211,17,2.37,44.09448818897638,31.92555476020043,15.103793843951324,1.2168933428775948,32,36007000700
4178,1333,1277,56,56,26,57,3.14,4.201050262565642,4.201050262565642,1.9504876219054765,4.276069017254313,437,36059518600
4179,1359,1075,284,243,104,56,3.07,20.897718910963945,17.880794701986755,7.652685798381163,4.120676968359088,174,36059409400
4180,1945,1274,671,596,267,0,2.63,34.498714652956295,30.6426735218509,13.72750642673522,0.0,30,36059412200
4181,1266,1024,242,179,101,27,3.94,19.11532385466035,14.139020537124802,7.977883096366509,2.132701421800948,866,36059414002
4182,2201,1818,383,341,236,0,2.93,17.401181281235804,15.492957746478872,10.722398909586552,0.0,127,36059521400
4183,971,831,140,126,77,16,3.09,14.418125643666324,12.976313079299691,7.929969104016478,1.6477857878475797,88,36059301900
4184,989,794,195,163,138,24,3.91,19.716885743174924,16.48129423660263,13.953488372093023,2.4266936299292214,672,36059304202
4185,1005,818,187,129,83,0,3.56,18.606965174129353,12.835820895522387,8.258706467661693,0.0,151,36059406002
4186,1243,1052,191,182,104,0,3.14,15.366049879324214,14.641995172968624,8.3668543845535,0.0,595,36059302200
4187,1887,1454,433,421,241,0,2.75,22.94647588765236,22.310545839957605,12.7715951245363,0.0,234,36085015100
4188,1759,1469,290,260,68,0,2.7,16.48664013644116,14.781125639567936,3.8658328595793066,0.0,190,36085015603
4189,1734,1407,327,289,105,0,3.1,18.858131487889274,16.666666666666664,6.055363321799308,0.0,485,36085018902
4190,1236,926,310,246,70,6,2.78,25.080906148867317,19.902912621359224,5.6634304207119746,0.48543689320388345,251,36085020100
4191,1043,855,188,152,73,0,2.84,18.024928092042185,14.57334611697028,6.999041227229147,0.0,272,36085029102
4192,1825,1255,570,464,208,25,2.79,31.232876712328768,25.424657534246574,11.397260273972602,1.36986301369863,535,36085030301
4193,1949,1417,532,454,169,35,2.79,27.29604925602873,23.293996921498202,8.67111339148281,1.7957927142124166,769,36085000800
4194,1007,523,484,419,140,7,2.1,48.0635551142006,41.60873882820258,13.902681231380337,0.6951340615690168,152,36085003900
4195,959,709,250,155,60,20,3.08,26.068821689259646,16.16266944734098,6.256517205422315,2.0855057351407713,394,36085012500
4196,1535,1164,371,336,151,0,2.69,24.16938110749186,21.889250814332247,9.8371335504886,0.0,374,36085013400
4197,1041,704,337,280,92,28,2.6,32.37271853986552,26.89721421709894,8.837656099903938,2.689721421709894,269,36085002001
4198,1173,825,348,348,117,20,2.82,29.66751918158568,29.66751918158568,9.974424552429667,1.7050298380221656,163,36085006400
4199,1316,728,588,495,138,30,2.21,44.680851063829785,37.61398176291793,10.486322188449847,2.2796352583586628,146,36085011401
4200,1864,1323,541,434,214,30,2.56,29.023605150214593,23.283261802575105,11.48068669527897,1.6094420600858368,140,36085013204
4201,2333,1678,655,610,401,32,2.59,28.075439348478355,26.146592370338617,17.188169738534075,1.3716245177882553,378,36085013800
4202,1340,887,453,371,187,0,2.45,33.80597014925373,27.686567164179106,13.955223880597014,0.0,33,36085014700
4203,698,476,222,164,61,0,2.62,31.805157593123205,23.49570200573066,8.739255014326648,0.0,61,36085019700
4204,2010,1678,332,321,151,0,2.94,16.517412935323385,15.970149253731345,7.512437810945273,0.0,90,36085020804
4205,1727,1354,373,320,197,26,2.91,21.598147075854083,18.529241459177765,11.407064273306311,1.5055008685581934,533,36119014701
4206,1943,1515,428,388,166,44,2.84,22.0277920741122,19.969119917653114,8.543489449305198,2.2645393721049922,398,36119006600
4207,1546,1429,117,117,58,0,3.23,7.567917205692108,7.567917205692108,3.751617076326003,0.0,222,36119006700
4208,1646,1042,604,502,95,119,2.64,36.69501822600243,30.498177399756987,5.771567436208992,7.229647630619684,928,36119000101
4209,2850,1762,1088,974,402,5,2.87,38.175438596491226,34.175438596491226,14.105263157894738,0.17543859649122806,1923,36119000201
4210,1540,914,626,581,401,0,2.77,40.64935064935065,37.72727272727273,26.03896103896104,0.0,1090,36119000300
4211,1642,1225,417,314,216,13,2.94,25.395858708891595,19.12302070645554,13.15468940316687,0.7917174177831912,530,36119000803
4212,2111,1235,876,783,295,69,2.36,41.496920890573186,37.09142586451918,13.974419706300331,3.2685930838465183,453,36119010702
4213,1485,1202,283,236,200,9,2.72,19.057239057239055,15.892255892255891,13.468013468013467,0.6060606060606061,178,36119009703
4214,1549,1356,193,169,149,34,3.06,12.459651387992253,10.91026468689477,9.619109102646869,2.194964493221433,221,36119010200
4215,1638,1254,384,362,262,22,2.76,23.44322344322344,22.1001221001221,15.995115995115993,1.3431013431013432,288,36119010600
4216,2532,1679,853,733,323,77,2.81,33.68878357030016,28.94944707740916,12.756714060031596,3.0410742496050553,2151,36119011600
4217,1484,1220,264,245,113,0,3.09,17.78975741239892,16.50943396226415,7.61455525606469,0.0,298,36119012102
4218,824,687,137,83,30,5,3.12,16.62621359223301,10.072815533980583,3.640776699029126,0.6067961165048543,164,36119012301
4219,1514,1052,462,430,154,0,2.44,30.515191545574638,28.401585204755612,10.171730515191546,0.0,92,36119012503
4220,1217,846,371,326,82,0,2.75,30.484798685291704,26.787181594083815,6.737880032867707,0.0,637,36119014200
4221,1493,817,676,567,405,70,2.83,45.277963831212325,37.977227059611515,27.126590756865372,4.688546550569324,1034,36119014300
4222,2071,1708,363,331,116,22,2.96,17.527764365041044,15.982617093191696,5.6011588604538876,1.0622887493964268,296,36119014703
4223,1209,653,556,503,110,0,2.35,45.98842018196857,41.60463192721257,9.098428453267163,0.0,314,36119001503
4224,529,429,100,62,48,11,3.2,18.90359168241966,11.720226843100189,9.073724007561438,2.0793950850661624,85,36119001900
4225,1383,794,589,519,201,38,2.84,42.58857556037599,37.52711496746204,14.533622559652928,2.74765003615329,883,36119001302
4226,710,443,267,262,147,10,2.55,37.605633802816904,36.901408450704224,20.704225352112676,1.4084507042253522,98,36119001402
4227,1005,688,317,248,94,20,2.61,31.542288557213933,24.676616915422887,9.35323383084577,1.9900497512437811,495,36119002106
4228,871,578,293,217,98,35,2.85,33.63949483352469,24.913892078071182,11.251435132032148,4.018369690011482,123,36119002201
4229,1092,848,244,214,86,22,3.2,22.344322344322347,19.5970695970696,7.875457875457875,2.0146520146520146,259,36119002405
4230,601,304,297,262,180,5,2.3,49.417637271214645,43.59400998336106,29.950083194675543,0.8319467554076538,66,36119004300
4231,1550,952,598,467,327,15,2.97,38.58064516129032,30.129032258064512,21.096774193548388,0.967741935483871,1530,36119005800
4232,1755,984,771,610,317,32,2.48,43.93162393162393,34.75783475783476,18.06267806267806,1.8233618233618232,923,36119005901
4233,2472,1946,526,397,292,19,2.99,21.27831715210356,16.05987055016181,11.812297734627832,0.7686084142394822,992,36119008200
4234,1794,1285,509,409,229,0,2.88,28.372352285395763,22.798216276477145,12.764771460423635,0.0,809,36119008700
4235,2149,895,1254,1003,277,17,2.14,58.35272219637041,46.67287110283853,12.889716147045139,0.7910656119125176,828,36119008800
4236,1711,874,837,734,253,16,2.24,48.918760958503796,42.89888953828171,14.78667445938048,0.9351256575102279,737,36119009000
4237,1081,870,211,189,137,0,2.86,19.518963922294173,17.483811285846436,12.673450508788159,0.0,253,36119009701
4238,1225,1092,133,119,100,48,2.99,10.857142857142858,9.714285714285714,8.16326530612245,3.9183673469387754,119,36103158114
4239,1035,812,223,164,105,14,3.55,21.545893719806763,15.845410628019325,10.144927536231885,1.3526570048309179,109,36103122404
4240,1421,1158,263,193,119,47,3.48,18.508092892329344,13.58198451794511,8.374384236453201,3.3075299085151304,267,36103122602
4241,708,560,148,121,52,7,3.3,20.903954802259886,17.09039548022599,7.344632768361582,0.9887005649717515,196,36103122704
4242,1653,1308,345,290,173,34,3.41,20.87114337568058,17.543859649122805,10.465819721718088,2.05686630369026,307,36103123001
4243,446,368,78,57,26,30,4.2,17.48878923766816,12.780269058295964,5.829596412556054,6.726457399103139,221,36103123302
4244,1708,1367,341,280,106,79,4.17,19.96487119437939,16.39344262295082,6.206088992974239,4.625292740046839,1569,36103123701
4245,1004,646,358,307,132,0,2.54,35.657370517928285,30.57768924302789,13.147410358565736,0.0,43,36103158709
4246,2397,1730,667,528,265,15,3.14,27.8264497288277,22.02753441802253,11.055486024196913,0.6257822277847309,748,36103158804
4247,1158,922,236,183,142,0,3.24,20.379965457685664,15.803108808290157,12.26252158894646,0.0,236,36103159107
4248,2266,1839,427,402,262,82,3.23,18.84377758164166,17.740511915269195,11.562224183583407,3.618711385701677,147,36103159108
4249,1216,1074,142,113,37,63,4.38,11.677631578947368,9.292763157894738,3.0427631578947367,5.180921052631579,788,36103122406
4250,1753,1346,407,352,154,83,3.3,23.217341699942956,20.079863091842558,8.78494010268112,4.734740444951512,179,36103122601
4251,1162,944,218,168,72,0,3.14,18.76075731497418,14.457831325301203,6.196213425129088,0.0,179,36103122706
4252,1181,777,404,343,173,0,2.63,34.20829805249788,29.043183742591022,14.648602878916172,0.0,74,36103123101
4253,698,448,250,240,123,10,3.23,35.816618911174785,34.38395415472779,17.621776504297994,1.4326647564469914,566,36103123201
4254,2540,1953,587,475,240,92,3.52,23.11023622047244,18.700787401574804,9.448818897637794,3.622047244094488,1557,36103123702
4255,1170,948,222,203,118,0,2.79,18.974358974358974,17.35042735042735,10.085470085470085,0.0,40,36103146902
4256,1446,731,715,668,301,15,2.26,49.446749654218536,46.19640387275242,20.816044260027663,1.0373443983402488,72,36103124401
4257,2253,1473,780,748,566,0,2.56,34.62050599201065,33.20017754105637,25.122059476253884,0.0,99,36103134906
4258,997,800,197,172,145,15,3.01,19.7592778335005,17.251755265797392,14.543630892678033,1.5045135406218655,46,36103135004
4259,1463,1027,436,399,206,0,2.7,29.801777170198225,27.27272727272727,14.080656185919343,0.0,70,36103135303
4260,2431,1973,458,368,197,0,3.98,18.8399835458659,15.13780337309749,8.103661044837516,0.0,1479,36103146003
4261,640,563,77,53,15,7,4.49,12.03125,8.28125,2.34375,1.09375,814,36103146102
4262,1644,1268,376,338,202,65,4.02,22.871046228710462,20.559610705596107,12.287104622871047,3.953771289537713,2075,36103146105
4263,1126,903,223,191,115,16,3.97,19.80461811722913,16.962699822380106,10.213143872113676,1.4209591474245116,698,36103146202
4264,1330,986,344,303,52,117,3.71,25.86466165413534,22.781954887218046,3.909774436090226,8.796992481203008,1341,36103146203
4265,1212,466,746,700,371,0,1.74,61.55115511551155,57.755775577557756,30.610561056105613,0.0,126,36103146300
4266,1258,995,263,196,64,59,3.83,20.906200317965023,15.580286168521463,5.087440381558029,4.6899841017488075,997,36103146403
4267,928,634,294,215,96,17,3.71,31.68103448275862,23.16810344827586,10.344827586206897,1.8318965517241377,741,36103146404
4268,2285,1497,788,643,423,88,2.95,34.48577680525164,28.140043763676147,18.51203501094092,3.8512035010940924,957,36103147200
4269,982,660,322,264,95,29,2.76,32.79022403258656,26.883910386965375,9.674134419551935,2.9531568228105907,70,36103146608
4270,1106,857,249,239,110,16,2.74,22.51356238698011,21.609403254972875,9.945750452079565,1.4466546112115732,62,36103146611
4271,1533,1245,288,254,113,41,3.3,18.786692759295498,16.568819308545336,7.371167645140248,2.674494455316373,34,36103146612
4272,425,363,62,53,40,0,3.23,14.588235294117647,12.470588235294118,9.411764705882353,0.0,6,36103147503
4273,794,588,206,160,125,20,2.8,25.94458438287154,20.151133501259448,15.74307304785894,2.518891687657431,39,36103147601
4274,1331,950,381,321,170,36,2.87,28.625093914350114,24.117205108940645,12.772351615326821,2.70473328324568,23,36117021700
4275,2528,1779,749,539,288,62,2.41,29.628164556962027,21.321202531645568,11.39240506329114,2.45253164556962,63,36117021000
4276,1905,1053,852,699,313,25,2.27,44.724409448818896,36.69291338582677,16.430446194225723,1.3123359580052494,48,36117021200
4277,1737,1235,502,423,177,14,2.6,28.90040299366724,24.352331606217618,10.189982728842832,0.8059873344847437,233,36121970200
4278,1374,1033,341,269,81,0,2.37,24.818049490538574,19.57787481804949,5.895196506550218,0.0,0,36121970300
4279,1578,1117,461,366,160,16,2.38,29.21419518377693,23.193916349809886,10.139416983523446,1.0139416983523446,22,36121970400
4280,2205,1202,1003,837,331,5,2.16,45.487528344671205,37.95918367346939,15.011337868480727,0.22675736961451248,43,36121970500
4281,1801,1212,589,422,203,52,2.43,32.70405330372015,23.431426985008326,11.27151582454192,2.8872848417545804,95,36121970600
4282,1182,788,394,322,149,27,2.34,33.33333333333333,27.241962774957702,12.605752961082912,2.284263959390863,88,36121970700
4283,1191,754,437,350,115,67,2.48,36.691855583543244,29.38706968933669,9.655751469353484,5.625524769101595,35,36121970800
4284,852,597,255,218,74,8,2.43,29.929577464788732,25.586854460093893,8.685446009389672,0.9389671361502347,11,36121970900
4285,1856,1050,806,696,269,13,2.2,43.42672413793103,37.5,14.493534482758621,0.7004310344827587,28,36121971000
4286,1036,717,319,244,100,9,2.54,30.79150579150579,23.552123552123554,9.652509652509652,0.8687258687258688,1,36121971100
4287,2326,1488,838,710,376,84,2.63,36.02751504729149,30.524505588993982,16.165090283748924,3.611349957007739,1,36123150100
4288,1884,1148,736,586,334,23,2.77,39.06581740976646,31.104033970276006,17.72823779193206,1.2208067940552019,25,36123150200
4289,1937,1351,586,441,238,37,2.65,30.252968508002066,22.767165720185854,12.287041817243159,1.9101703665462055,29,36123150300
4290,1159,803,356,244,136,19,2.44,30.71613459879206,21.052631578947366,11.73425366695427,1.639344262295082,123,36123150400
4291,1723,1101,622,516,288,12,2.59,36.09982588508416,29.947765525246663,16.715031921067904,0.6964596633778294,18,36123150500
4292,956,637,319,217,40,0,2.43,33.36820083682008,22.698744769874477,4.184100418410042,0.0,32,36001013507
4293,2538,1894,644,494,140,19,2.57,25.374310480693456,19.46414499605989,5.516154452324665,0.7486209613869189,369,36001013508
4294,2367,1411,956,768,216,0,2.27,40.38867765103507,32.44613434727503,9.125475285171103,0.0,492,36001014614
4295,1232,625,607,448,224,0,2.23,49.26948051948052,36.36363636363637,18.181818181818183,0.0,644,36001014615
4296,1431,963,468,398,182,41,2.46,32.70440251572327,27.812718378756113,12.718378756114603,2.86512928022362,16,36003951300
4297,929,490,439,345,12,33,2.43,47.255113024757804,37.13670613562971,1.2917115177610334,3.552206673842842,226,36005001900
4298,2736,1763,973,918,436,119,2.63,35.562865497076025,33.55263157894737,15.935672514619883,4.349415204678363,512,36005004200
4299,1565,1037,528,449,144,14,2.96,33.73801916932908,28.69009584664537,9.201277955271566,0.8945686900958467,1477,36005005001
4300,1871,1227,644,519,176,97,2.89,34.42009620523784,27.73917691074292,9.406734366648852,5.18439337252806,2105,36005005002
4301,2083,1589,494,471,211,35,2.66,23.71579452712434,22.611617858857418,10.129620739318291,1.6802688430148822,626,36005005100
4302,1591,1107,484,475,78,83,2.82,30.421118793211814,29.85543683218102,4.902576995600252,5.216844751728473,468,36005005300
4303,1891,1118,773,707,161,25,2.35,40.87784241142253,37.38762559492332,8.514013749338973,1.3220518244315178,1036,36005006300
4304,1670,1106,564,416,185,33,3.27,33.772455089820355,24.910179640718564,11.077844311377245,1.976047904191617,1427,36005007600
4305,1197,956,241,234,51,35,3.02,20.133667502088553,19.548872180451127,4.260651629072681,2.923976608187134,484,36005009000
4306,1693,1150,543,457,120,62,3.19,32.07324276432368,26.993502658003543,7.088009450679269,3.662138216184288,1993,36005009300
4307,774,604,170,164,103,28,3.21,21.963824289405682,21.188630490956072,13.307493540051679,3.6175710594315245,282,36005009600
4308,545,355,190,174,59,38,2.91,34.862385321100916,31.926605504587158,10.825688073394495,6.972477064220184,226,36005011700
4309,1984,1570,414,365,158,29,3.42,20.866935483870968,18.397177419354836,7.963709677419355,1.4616935483870968,835,36005014701
4310,1659,1332,327,316,118,51,3.22,19.710669077757686,19.047619047619047,7.112718505123568,3.074141048824593,793,36005014702
4311,910,671,239,234,107,7,2.84,26.263736263736266,25.71428571428571,11.758241758241757,0.7692307692307693,176,36005015200
4312,690,485,205,185,83,27,2.86,29.71014492753623,26.811594202898554,12.028985507246377,3.91304347826087,294,36005015900
4313,1160,869,291,280,35,25,3.18,25.086206896551722,24.137931034482758,3.0172413793103448,2.1551724137931036,839,36005017902
4314,1208,1012,196,196,33,85,3.63,16.225165562913908,16.225165562913908,2.7317880794701987,7.0364238410596025,1158,36005017701
4315,1718,1144,574,444,110,71,3.36,33.41094295692666,25.84400465657741,6.402793946449361,4.132712456344587,1533,36005017702
4316,1673,1206,467,387,80,10,2.98,27.913927077106994,23.132098027495516,4.781829049611477,0.5977286312014346,920,36005017901
4317,1045,773,272,237,71,19,2.96,26.02870813397129,22.679425837320576,6.794258373205741,1.8181818181818181,702,36005018101
4318,1639,1186,453,380,115,38,3.39,27.638804148871266,23.184868822452714,7.0164734594264795,2.3184868822452716,1734,36005018102
4319,1995,952,1043,956,564,34,2.02,52.28070175438596,47.91979949874687,28.270676691729324,1.7042606516290728,594,36005018301
4320,2223,1237,986,767,250,51,2.59,44.3544759334233,34.50292397660819,11.246063877642825,2.2941970310391366,1054,36061017200
4321,2334,986,1348,922,223,104,2.46,57.754927163667524,39.50299914310197,9.554413024850044,4.455869751499572,1071,36061021303
4322,1661,980,681,503,94,12,2.67,40.99939795304034,30.282962071041542,5.659241420830825,0.7224563515954244,590,36061021500
4323,4,4,0,0,0,0,2,0.0,0.0,0.0,0.0,0,36061021703
4324,2257,936,1321,1061,282,0,2.2,58.529020824102794,47.00930438635357,12.494461674789543,0.0,652,36061022700
4325,2660,1227,1433,886,159,141,2.57,53.87218045112782,33.308270676691734,5.977443609022556,5.3007518796992485,1385,36061023100
4326,3944,2013,1931,1482,508,0,2.12,48.9604462474645,37.57606490872211,12.880324543610547,0.0,3381,36061023801
4327,804,398,406,339,91,55,2.14,50.49751243781094,42.16417910447761,11.318407960199005,6.8407960199004965,1019,36061023802
4328,1811,1056,755,700,212,0,2.45,41.689674213141906,38.65267807840972,11.706239646604086,0.0,718,36061024200
4329,1864,1042,822,634,188,25,2.49,44.098712446351925,34.012875536480685,10.085836909871244,1.3412017167381975,556,36061025700
4330,1749,802,947,778,96,44,2.15,54.14522584333905,44.482561463693536,5.4888507718696395,2.515723270440252,494,36061025900
4331,1578,919,659,627,360,66,2.58,41.7617237008872,39.73384030418251,22.813688212927758,4.182509505703422,556,36061029900
4332,2231,1372,859,667,270,0,2.51,38.50291349170775,29.896907216494846,12.102196324518154,0.0,950,36061031703
4333,4820,2418,2402,1940,399,16,2.07,49.83402489626556,40.24896265560166,8.278008298755186,0.33195020746887965,1795,36061031704
4334,1102,469,633,583,302,0,2,57.4410163339383,52.9038112522686,27.404718693284934,0.0,16,36063022901
4335,1347,791,556,457,128,13,2.27,41.27691165553081,33.927245731254644,9.502598366740905,0.9651076466221231,22,36063022902
4336,1009,498,511,437,147,0,2.12,50.64420218037661,43.31020812685827,14.568880079286423,0.0,33,36063023001
4337,2045,1388,657,516,220,0,2.54,32.12713936430318,25.23227383863081,10.757946210268948,0.0,58,36063023404
4338,1718,1144,574,450,201,0,2.64,33.41094295692666,26.193247962747378,11.69965075669383,0.0,65,36103158011
4339,783,619,164,154,64,6,2.46,20.94508301404853,19.66794380587484,8.173690932311622,0.7662835249042145,31,36103158322
4340,2048,1730,318,258,179,34,3.21,15.52734375,12.59765625,8.740234375,1.66015625,137,36103158323
4341,1618,999,619,532,407,20,2.43,38.25710754017305,32.88009888751545,25.15451174289246,1.2360939431396787,260,36103158409
4342,1957,746,1211,1149,1043,0,1.6,61.88042922841084,58.71231476750127,53.295861011752685,0.0,73,36103158410
4343,957,831,126,100,38,0,3.59,13.166144200626958,10.44932079414838,3.9707419017763845,0.0,94,36103159411
4344,3123,1860,1263,1040,569,71,2.63,40.4418828049952,33.30131284021774,18.219660582772974,2.2734550112071727,321,36103159412
4345,1113,729,384,271,69,0,2.68,34.50134770889488,24.348607367475292,6.199460916442049,0.0,107,36103159509
4346,51,31,20,19,12,2,3.39,39.21568627450981,37.254901960784316,23.52941176470588,3.9215686274509802,25,36103159510
4347,2016,1655,361,295,147,15,3.78,17.90674603174603,14.632936507936508,7.291666666666667,0.744047619047619,886,36103159511
4348,630,509,121,110,38,37,3.65,19.20634920634921,17.46031746031746,6.031746031746032,5.873015873015873,45,36103159512
4349,657,456,201,153,121,0,2.49,30.59360730593607,23.28767123287671,18.41704718417047,0.0,62,36103169703
4350,3560,1572,1988,1742,1030,0,1.93,55.842696629213485,48.93258426966292,28.932584269662918,0.0,211,36103169704
4351,2595,1693,902,713,526,24,2.41,34.75915221579962,27.47591522157996,20.26974951830443,0.9248554913294799,333,36103169901
4352,1821,1305,516,387,198,0,2.29,28.336079077429982,21.25205930807249,10.873146622734762,0.0,322,36103169902
4353,1107,790,317,289,177,0,2.55,28.63595302619693,26.106594399277327,15.989159891598916,0.0,60,36103190503
4354,653,481,172,149,66,0,2.63,26.339969372128635,22.817764165390507,10.10719754977029,0.0,74,36103190504
4355,1873,1232,641,543,321,33,2.61,34.223171382808324,28.990923651895358,17.138280832888412,1.7618793379604911,1281,36103190603
4356,1716,1209,507,431,226,0,2.5,29.545454545454547,25.11655011655012,13.170163170163171,0.0,439,36103190604
4357,517,283,234,217,131,0,2,45.26112185686654,41.97292069632495,25.338491295938105,0.0,77,36103200901
4358,1240,853,387,305,105,0,2.61,31.209677419354836,24.596774193548388,8.46774193548387,0.0,99,36111955400
4359,3158,2023,1135,883,448,58,2.24,35.94046865104497,27.960734642178593,14.186193793540216,1.8366054464851171,740,36103200902
4360,0,0,0,0,0,0,-666666666,,,,,0,36103990100
4361,1248,574,674,564,319,0,1.86,54.006410256410255,45.19230769230769,25.560897435897434,0.0,108,36111955300
4362,2430,1497,933,733,517,58,2.25,38.39506172839506,30.164609053497944,21.27572016460905,2.386831275720165,35,36113070601
4363,667,453,214,145,85,2,2.12,32.083958020989506,21.73913043478261,12.743628185907047,0.29985007496251875,33,36113070602
4364,1801,871,930,812,476,0,2.26,51.63797890061077,45.08606329816768,26.429761243753468,0.0,41,36113070701
4365,1920,1306,614,542,323,0,2.44,31.979166666666664,28.229166666666668,16.822916666666668,0.0,112,36113070702
4366,1753,1189,564,420,176,14,2.73,32.17341699942955,23.958927552766685,10.039931545921279,0.7986309184255562,6,36115082001
4367,541,356,185,157,115,36,2.28,34.195933456561924,29.02033271719039,21.256931608133087,6.654343807763401,4,36115082002
4368,1755,1409,346,251,147,0,2.64,19.715099715099715,14.301994301994302,8.376068376068375,0.0,60,36117020201
4369,1638,1311,327,262,105,0,2.81,19.963369963369964,15.995115995115993,6.41025641025641,0.0,25,36117020202
4370,1548,1038,510,359,171,0,2.4,32.945736434108525,23.191214470284237,11.046511627906977,0.0,46,36117020301
4371,2123,1462,661,588,373,41,2.43,31.13518605746585,27.696655675930288,17.56947715496938,1.9312293923692887,35,36117020302
4372,0,0,0,0,0,0,-666666666,,,,,0,36117990100
4373,2683,2099,584,537,248,0,2.7,21.766679090570257,20.01490868430861,9.243384271338053,0.0,1373,36119012802
4374,1157,536,621,594,488,0,1.81,53.67329299913569,51.33967156439066,42.17804667242869,0.0,14,36119014810
4375,1823,1560,263,239,170,0,3.11,14.42676906198574,13.110257816785516,9.325287986834887,0.0,282,36119014811
4376,1958,1663,295,220,158,73,3.2,15.066394279877427,11.235955056179774,8.069458631256383,3.7282941777323804,245,36119014901
