,incident_year,incident_month,geoid,gas_leaks,gas_leaks_per_person,total_population
52404,2017,11,36047023600,3,0.0005291938613512083,5669.0
52405,2017,11,36047023800,1,0.0002506265664160401,3990.0
52406,2017,11,36047024300,1,0.0002487562189054726,4020.0
52407,2017,11,36047024500,2,0.0004410143329658214,4535.0
52408,2017,11,36047025100,1,0.000281928390188892,3547.0
52409,2017,11,36047025200,1,0.00018832391713747646,5310.0
52410,2017,11,36047025500,1,0.0001795654516071108,5569.0
52411,2017,11,36047025700,3,0.0014211274277593558,2111.0
52412,2017,11,36047025901,2,0.0009267840593141798,2158.0
52413,2017,11,36047025902,3,0.0007841087297438578,3826.0
52414,2017,11,36047026100,4,0.0008011215701982776,4993.0
52415,2017,11,36047026300,1,0.0005452562704471102,1834.0
52416,2017,11,36047026500,2,0.0004986287708800798,4011.0
52417,2017,11,36047026600,1,0.0002886836027713626,3464.0
52418,2017,11,36047026700,2,0.000508001016002032,3937.0
52419,2017,11,36047027300,1,0.0003097893432465923,3228.0
52420,2017,11,36047028300,7,0.0017513134851138354,3997.0
52421,2017,11,36047028501,2,0.004347826086956522,460.0
52422,2017,11,36047028502,2,0.0006807351940095302,2938.0
52423,2017,11,36047028600,2,0.00039100684261974585,5115.0
52424,2017,11,36047028700,1,0.0003595828838547285,2781.0
52425,2017,11,36047028800,2,0.0005241090146750524,3816.0
52426,2017,11,36047028900,7,0.0018474531538664556,3789.0
52427,2017,11,36047029100,1,0.0003453038674033149,2896.0
52428,2017,11,36047029200,1,0.0003365870077415012,2971.0
52429,2017,11,36047029300,10,0.0031685678073510772,3156.0
52430,2017,11,36047029500,1,0.00024832381425378696,4027.0
52431,2017,11,36047029900,2,0.0006786562606040041,2947.0
52432,2017,11,36047030100,3,0.0011214953271028037,2675.0
52433,2017,11,36047030200,2,0.00041649312786339027,4802.0
52434,2017,11,36047030300,2,0.000390625,5120.0
52435,2017,11,36047030400,2,0.0004867364322219518,4109.0
52436,2017,11,36047030700,6,0.0012101653892698668,4958.0
52437,2017,11,36047030900,5,0.00228310502283105,2190.0
52438,2017,11,36047031100,2,0.0006261740763932373,3194.0
52439,2017,11,36047031701,2,0.0006049606775559589,3306.0
52440,2017,11,36047031702,1,0.00026322716504343247,3799.0
52441,2017,11,36047031900,4,0.0011723329425556857,3412.0
52442,2017,11,36047032100,1,0.00017047391749062393,5866.0
52443,2017,11,36047032300,4,0.001091405184174625,3665.0
52444,2017,11,36047032600,4,0.000556250869141983,7191.0
52445,2017,11,36047032800,2,0.0008417508417508417,2376.0
52446,2017,11,36047032900,2,0.00032221685194135655,6207.0
52447,2017,11,36047033000,1,0.0002021018593371059,4948.0
52448,2017,11,36047033300,1,0.00022070183182520416,4531.0
52449,2017,11,36047034000,1,0.0004514672686230248,2215.0
52450,2017,11,36047034100,2,0.000711997152011392,2809.0
52451,2017,11,36047034200,7,0.0010930668332292317,6404.0
52452,2017,11,36047034300,5,0.0009471490812653912,5279.0
52453,2017,11,36047034500,3,0.0009836065573770492,3050.0
52454,2017,11,36047034700,1,0.00029308323563892143,3412.0
52455,2017,11,36047034800,2,0.0006958942240779402,2874.0
52456,2017,11,36047034900,6,0.0009932130441979805,6041.0
52457,2017,11,36047035100,2,0.0004499437570303712,4445.0
52458,2017,11,36047035200,1,0.0009233610341643582,1083.0
52459,2017,11,36047035300,3,0.0005711022272986865,5253.0
52460,2017,11,36047035400,2,0.0003614675582866438,5533.0
52461,2017,11,36047035500,2,0.00037057624606262737,5397.0
52462,2017,11,36047035601,1,0.000351000351000351,2849.0
52463,2017,11,36047035900,2,0.00037474236462432077,5337.0
52464,2017,11,36047036002,1,0.0002357934449422306,4241.0
52465,2017,11,36047036100,1,0.0003363605785401951,2973.0
52466,2017,11,36047036300,4,0.0009235742322789194,4331.0
52467,2017,11,36047036900,2,0.0003559352197899982,5619.0
52468,2017,11,36047037100,2,0.00044533511467379205,4491.0
52469,2017,11,36047037401,1,0.00022371364653243848,4470.0
52470,2017,11,36047037500,1,0.0003287310979618672,3042.0
52471,2017,11,36047037700,2,0.00045934772622875517,4354.0
52472,2017,11,36047037900,4,0.0010860711376595167,3683.0
52473,2017,11,36047038100,2,0.00036636746656896867,5459.0
52474,2017,11,36047038300,2,0.0004419889502762431,4525.0
52475,2017,11,36047038700,3,0.0007141156867412521,4201.0
52476,2017,11,36047038900,2,0.0006795786612300374,2943.0
52477,2017,11,36047039200,1,0.00039277297721916735,2546.0
52478,2017,11,36047039300,3,0.0008163265306122449,3675.0
52479,2017,11,36047039400,1,0.00040584415584415587,2464.0
52480,2017,11,36047039500,2,0.0004522840343735866,4422.0
52481,2017,11,36047040200,1,0.00033760972316002703,2962.0
52482,2017,11,36047040300,2,0.0004968944099378882,4025.0
52483,2017,11,36047040400,2,0.0008503401360544217,2352.0
52484,2017,11,36047040900,1,0.0002836074872376631,3526.0
52485,2017,11,36047041000,1,0.0005058168942842691,1977.0
52486,2017,11,36047041200,1,0.00031635558367605187,3161.0
52487,2017,11,36047041300,1,0.0002461841457410143,4062.0
52488,2017,11,36047041500,2,0.0004536176003628941,4409.0
52489,2017,11,36047041600,1,0.00042426813746287653,2357.0
52490,2017,11,36047041700,5,0.0015552099533437014,3215.0
52491,2017,11,36047041900,1,0.0002583311805734952,3871.0
52492,2017,11,36047042000,1,0.0005461496450027307,1831.0
52493,2017,11,36047042200,1,0.0002838489923360772,3523.0
52494,2017,11,36047042600,1,0.000228675966155957,4373.0
52495,2017,11,36047042700,1,0.00018857250612860644,5303.0
52496,2017,11,36047042800,2,0.0005417118093174431,3692.0
52497,2017,11,36047043000,1,0.000277623542476402,3602.0
52498,2017,11,36047043100,3,0.0005587632706276774,5369.0
52499,2017,11,36047043200,2,0.0004422821760283061,4522.0
52500,2017,11,36047043300,1,0.00023342670401493932,4284.0
52501,2017,11,36047043400,1,0.00028735632183908046,3480.0
52502,2017,11,36047043500,2,0.00038446751249519417,5202.0
52503,2017,11,36047043700,1,0.00015506280043417584,6449.0
52504,2017,11,36047044100,1,0.00019007793195210037,5261.0
52505,2017,11,36047044300,4,0.0008169934640522876,4896.0
52506,2017,11,36047044800,1,0.000555247084952804,1801.0
52507,2017,11,36047044900,3,0.000988793671720501,3034.0
52508,2017,11,36047045200,1,0.000361271676300578,2768.0
52509,2017,11,36047046202,1,0.0004380201489268506,2283.0
52510,2017,11,36047047700,2,0.0005241090146750524,3816.0
52511,2017,11,36047047800,1,0.0002244668911335578,4455.0
52512,2017,11,36047048600,1,0.00029806259314456036,3355.0
52513,2017,11,36047048900,8,0.0022253129346314327,3595.0
52514,2017,11,36047049100,2,0.0002998500749625187,6670.0
52515,2017,11,36047049300,3,0.00038476337052712584,7797.0
52516,2017,11,36047049700,1,0.0003589375448671931,2786.0
52517,2017,11,36047049900,2,0.001075268817204301,1860.0
52518,2017,11,36047050100,1,0.0003167564143173899,3157.0
52519,2017,11,36047050202,1,0.0004452359750667854,2246.0
52520,2017,11,36047050300,1,0.00040225261464199515,2486.0
52521,2017,11,36047050500,1,0.0002461841457410143,4062.0
52522,2017,11,36047050700,2,0.0007499062617172854,2667.0
52523,2017,11,36047050803,2,0.0008849557522123894,2260.0
52524,2017,11,36047051002,2,0.0004352557127312296,4595.0
52525,2017,11,36047051400,4,0.0005033345916698125,7947.0
52526,2017,11,36047051700,1,0.0004268032437046522,2343.0
52527,2017,11,36047051800,1,0.0003023888720895071,3307.0
52528,2017,11,36047051900,2,0.0003876720294630742,5159.0
52529,2017,11,36047052300,3,0.0005443658138268917,5511.0
52530,2017,11,36047052500,1,0.00029214139643587495,3423.0
52531,2017,11,36047052700,4,0.0005903187721369539,6776.0
52532,2017,11,36047053100,1,0.00011027790030877812,9068.0
52533,2017,11,36047053200,1,0.000376081233546446,2659.0
52534,2017,11,36047053400,1,0.00022727272727272727,4400.0
52535,2017,11,36047053500,1,0.0002467308166790032,4053.0
52536,2017,11,36047054300,2,0.005763688760806916,347.0
52537,2017,11,36047054500,6,0.0007270964614638875,8252.0
52538,2017,11,36047054700,1,0.00020395676116663266,4903.0
52539,2017,11,36047055000,1,0.0002860411899313501,3496.0
52540,2017,11,36047055300,4,0.0014487504527345165,2761.0
52541,2017,11,36047055400,3,0.0006678539626001781,4492.0
52542,2017,11,36047056100,2,0.0005973715651135006,3348.0
52543,2017,11,36047056500,1,0.00032797638570022957,3049.0
52544,2017,11,36047056900,11,0.0071567989590110605,1537.0
52545,2017,11,36047057000,4,0.0011273957158962795,3548.0
52546,2017,11,36047057100,1,0.0002631578947368421,3800.0
52547,2017,11,36047057400,1,0.0003114294612270321,3211.0
52548,2017,11,36047057500,3,0.0007623888182973316,3935.0
52549,2017,11,36047058000,1,0.00024015369836695484,4164.0
52550,2017,11,36047058200,1,0.00035561877667140827,2812.0
52551,2017,11,36047058400,1,0.00031456432840515884,3179.0
52552,2017,11,36047059401,1,0.0001221597849987784,8186.0
52553,2017,11,36047059402,2,0.0003861749372465727,5179.0
52554,2017,11,36047060600,1,0.00036656891495601173,2728.0
52555,2017,11,36047060800,3,0.0008741258741258741,3432.0
52556,2017,11,36047061004,1,0.0001525320317266626,6556.0
52557,2017,11,36047061600,1,0.0006609385327164573,1513.0
52558,2017,11,36047062200,1,0.00033829499323410016,2956.0
52559,2017,11,36047063600,1,0.0006882312456985547,1453.0
52560,2017,11,36047065000,1,0.0006165228113440197,1622.0
52561,2017,11,36047065200,1,0.000949667616334283,1053.0
52562,2017,11,36047067800,2,0.0007547169811320754,2650.0
52563,2017,11,36047069602,4,0.0006059687926071808,6601.0
52564,2017,11,36047070201,2,0.0003367570298029971,5939.0
52565,2017,11,36047072000,1,0.0004422821760283061,2261.0
52566,2017,11,36047072200,1,0.00030339805825242716,3296.0
52567,2017,11,36047073000,1,0.00041135335252982314,2431.0
52568,2017,11,36047073600,3,0.0008405715886803026,3569.0
52569,2017,11,36047074000,1,0.00024260067928190198,4122.0
52570,2017,11,36047074200,1,0.0003006614552014432,3326.0
52571,2017,11,36047075400,1,0.0006688963210702341,1495.0
52572,2017,11,36047077200,1,0.0003156565656565657,3168.0
52573,2017,11,36047077400,1,0.00028256569652444194,3539.0
52574,2017,11,36047078200,4,0.0007506098705197974,5329.0
52575,2017,11,36047078600,1,0.0002014098690835851,4965.0
52576,2017,11,36047078800,2,0.0006047777441790142,3307.0
52577,2017,11,36047079000,1,0.00019241870309794111,5197.0
52578,2017,11,36047079200,2,0.0005235602094240838,3820.0
52579,2017,11,36047079400,1,0.0005608524957936063,1783.0
52580,2017,11,36047079602,1,0.0002155636990730761,4639.0
52581,2017,11,36047079801,1,0.0003307972213033411,3023.0
52582,2017,11,36047079802,2,0.0003341687552213868,5985.0
52583,2017,11,36047080000,2,0.0005158627805003869,3877.0
52584,2017,11,36047080200,4,0.0008168266285480906,4897.0
52585,2017,11,36047080600,2,0.0005361930294906167,3730.0
52586,2017,11,36047081600,1,0.00037313432835820896,2680.0
52587,2017,11,36047082000,6,0.0012033694344163659,4986.0
52588,2017,11,36047082200,2,0.0002668801708033093,7494.0
52589,2017,11,36047082800,2,0.0004700352526439483,4255.0
52590,2017,11,36047083000,1,0.0001607717041800643,6220.0
52591,2017,11,36047083600,2,0.0009523809523809524,2100.0
52592,2017,11,36047084000,4,0.0016116035455278,2482.0
52593,2017,11,36047085600,2,0.0005750431282346176,3478.0
52594,2017,11,36047086000,1,0.0003036744609778318,3293.0
52595,2017,11,36047086800,1,0.0002836074872376631,3526.0
52596,2017,11,36047087000,1,0.0003053435114503817,3275.0
52597,2017,11,36047087800,1,0.00037064492216456633,2698.0
52598,2017,11,36047088000,1,0.00036153289949385393,2766.0
52599,2017,11,36047088200,1,0.00015603058199407084,6409.0
52600,2017,11,36047088400,2,0.00038827412152980003,5151.0
52601,2017,11,36047088600,1,0.00022763487366264513,4393.0
52602,2017,11,36047088800,1,0.0002543881963876876,3931.0
52603,2017,11,36047089000,2,0.00033944331296673454,5892.0
52604,2017,11,36047089600,1,0.00030057108506161706,3327.0
52605,2017,11,36047090000,3,0.0006211180124223603,4830.0
52606,2017,11,36047090200,1,0.00030395136778115504,3290.0
52607,2017,11,36047090600,2,0.0005185377236193933,3857.0
52608,2017,11,36047090800,4,0.000563856780377784,7094.0
52609,2017,11,36047091000,7,0.001435602953240361,4876.0
52610,2017,11,36047091200,3,0.0004967709885742673,6039.0
52611,2017,11,36047091600,5,0.0012183235867446393,4104.0
52612,2017,11,36047091800,3,0.001185302252074279,2531.0
52613,2017,11,36047092000,3,0.0009730781706130393,3083.0
52614,2017,11,36047092200,1,0.0003878975950349108,2578.0
52615,2017,11,36047092400,1,0.00034411562284927734,2906.0
52616,2017,11,36047093200,1,0.0008326394671107411,1201.0
52617,2017,11,36047093800,1,0.000419639110365086,2383.0
52618,2017,11,36047094401,2,0.00048204386599180526,4149.0
52619,2017,11,36047095400,1,0.00022351363433169424,4474.0
52620,2017,11,36047095800,1,0.0002671653753673524,3743.0
52621,2017,11,36047098200,5,0.0011025358324145535,4535.0
52622,2017,11,36047098800,1,0.0002991325157044571,3343.0
52623,2017,11,36047099400,2,0.0010604453870625664,1886.0
52624,2017,11,36047099800,1,0.00028256569652444194,3539.0
52625,2017,11,36047100600,1,0.00040966816878328555,2441.0
52626,2017,11,36047100800,2,0.0009070294784580499,2205.0
52627,2017,11,36047101000,1,0.0004553734061930783,2196.0
52628,2017,11,36047101200,1,0.0004385964912280702,2280.0
52629,2017,11,36047102200,1,0.0005017561465127947,1993.0
52630,2017,11,36047102800,4,0.0022284122562674096,1795.0
52631,2017,11,36047103400,4,0.0009886307464162135,4046.0
52632,2017,11,36047105804,2,0.0002994460248540201,6679.0
52633,2017,11,36047107000,1,0.000580046403712297,1724.0
52634,2017,11,36047110400,2,0.000427807486631016,4675.0
52635,2017,11,36047110600,3,0.0007349338559529642,4082.0
52636,2017,11,36047111000,5,0.0014858841010401188,3365.0
52637,2017,11,36047111600,3,0.0007972362476747276,3763.0
52638,2017,11,36047111800,1,0.0002925687536571094,3418.0
52639,2017,11,36047112600,1,0.00029515938606847696,3388.0
52640,2017,11,36047112800,1,0.0002557544757033248,3910.0
52641,2017,11,36047113000,5,0.00125,4000.0
52642,2017,11,36047113400,2,0.0006323110970597534,3163.0
52643,2017,11,36047115200,1,0.0003252032520325203,3075.0
52644,2017,11,36047115600,5,0.0012221950623319481,4091.0
52645,2017,11,36047116000,2,0.0009407337723424271,2126.0
52646,2017,11,36047116200,1,0.0004393673110720562,2276.0
52647,2017,11,36047116400,1,0.0002946375957572186,3394.0
52648,2017,11,36047116600,1,0.00033200531208499334,3012.0
52649,2017,11,36047117202,1,0.00032216494845360824,3104.0
52650,2017,11,36047117400,1,0.00022925263640531865,4362.0
52651,2017,11,36047117602,1,0.0003337783711615487,2996.0
52653,2017,11,36047118400,1,0.00018653236336504383,5361.0
52654,2017,11,36047119400,3,0.0007062146892655367,4248.0
52655,2017,11,36047119800,2,0.0005924170616113745,3376.0
52656,2017,11,36047120000,1,0.00038819875776397513,2576.0
52657,2017,11,36047120800,3,0.0003136107045787163,9566.0
52658,2017,11,36047121000,2,0.00046522447080716444,4299.0
52659,2017,11,36047121400,3,0.0006184291898577613,4851.0
52660,2017,11,36047122000,3,0.0004863024801426487,6169.0
52661,2017,11,36047123700,2,0.00031746031746031746,6300.0
52666,2017,11,36061000201,1,0.0003663003663003663,2730.0
52667,2017,11,36061000202,4,0.0005135447425856978,7789.0
52668,2017,11,36061000600,4,0.0003673094582185491,10890.0
52669,2017,11,36061000700,1,0.00011259993244004054,8881.0
52670,2017,11,36061000800,1,0.00010680337498664957,9363.0
52671,2017,11,36061001001,5,0.00361794500723589,1382.0
52672,2017,11,36061001002,4,0.0007008936393902226,5707.0
52673,2017,11,36061001402,2,0.0007000350017500875,2857.0
52674,2017,11,36061001501,1,0.00014509576320371445,6892.0
52675,2017,11,36061001502,2,0.0002521432173474534,7932.0
52676,2017,11,36061001600,2,0.0002760905577029266,7244.0
52677,2017,11,36061001800,2,0.000253324889170361,7895.0
52679,2017,11,36061002100,1,0.00014570887367040654,6863.0
52680,2017,11,36061002201,4,0.0006169031462060457,6484.0
52681,2017,11,36061002202,1,0.0005136106831022085,1947.0
52683,2017,11,36061002400,4,0.0009356725146198831,4275.0
52684,2017,11,36061002601,4,0.0010167768174885613,3934.0
52685,2017,11,36061002602,2,0.0004753981459472308,4207.0
52686,2017,11,36061002700,1,0.0007057163020465773,1417.0
52687,2017,11,36061002800,2,0.0002738225629791895,7304.0
52688,2017,11,36061002900,1,0.00014558159848595138,6869.0
52689,2017,11,36061003001,1,0.00024154589371980676,4140.0
52690,2017,11,36061003002,1,0.00033647375504710633,2972.0
52691,2017,11,36061003200,6,0.0007557626905151782,7939.0
52692,2017,11,36061003300,2,0.0003693444136657433,5415.0
52693,2017,11,36061003400,4,0.0006160480517480363,6493.0
52694,2017,11,36061003700,4,0.0014958863126402393,2674.0
52695,2017,11,36061003800,8,0.000950344499881207,8418.0
52696,2017,11,36061003900,3,0.0005337128624799857,5621.0
52697,2017,11,36061004000,8,0.000923041421483789,8667.0
52698,2017,11,36061004100,11,0.0012876038862226385,8543.0
52699,2017,11,36061004200,1,0.00019241870309794111,5197.0
52700,2017,11,36061004300,6,0.0014201183431952662,4225.0
52701,2017,11,36061004400,2,0.00011717148046165563,17069.0
52702,2017,11,36061004500,1,0.0009950248756218905,1005.0
52703,2017,11,36061004800,1,0.00014438348252959862,6926.0
52704,2017,11,36061004900,5,0.0011348161597821154,4406.0
52705,2017,11,36061005000,2,0.0003992812936713915,5009.0
52706,2017,11,36061005200,1,0.0002745744096650192,3642.0
52707,2017,11,36061005400,3,0.0006564551422319475,4570.0
52708,2017,11,36061005501,1,0.00021235931195582927,4709.0
52709,2017,11,36061005600,1,0.00031055900621118014,3220.0
52710,2017,11,36061005800,4,0.0011922503725782414,3355.0
52712,2017,11,36061006100,1,0.00020729684908789387,4824.0
52713,2017,11,36061006300,5,0.0007431629013079667,6728.0
52714,2017,11,36061006500,8,0.0012326656394453005,6490.0
52715,2017,11,36061006700,3,0.0005685048322910744,5277.0
52716,2017,11,36061006800,4,0.0005205622071837585,7684.0
52717,2017,11,36061007100,6,0.001,6000.0
52718,2017,11,36061007200,3,0.0004152823920265781,7224.0
52719,2017,11,36061007300,5,0.000830702774547267,6019.0
52720,2017,11,36061007400,3,0.0007888509071785432,3803.0
52721,2017,11,36061007500,2,0.0005012531328320802,3990.0
52722,2017,11,36061007800,1,0.00011614401858304297,8610.0
52723,2017,11,36061008000,2,0.00039896269698783165,5013.0
52724,2017,11,36061008100,3,0.00037290242386575515,8045.0
52725,2017,11,36061008200,1,0.00030111412225233364,3321.0
52726,2017,11,36061008300,1,0.000242306760358614,4127.0
52727,2017,11,36061008603,1,0.00020955574182732607,4772.0
52728,2017,11,36061008700,2,0.000293470286133529,6815.0
52729,2017,11,36061008900,4,0.0007611798287345385,5255.0
52730,2017,11,36061009000,1,0.00013080444735120994,7645.0
52731,2017,11,36061009100,1,0.00015010507355148604,6662.0
52732,2017,11,36061009200,2,0.0011827321111768185,1691.0
52733,2017,11,36061009300,2,0.0002016942315449778,9916.0
52734,2017,11,36061009600,1,0.008064516129032258,124.0
52735,2017,11,36061009700,4,0.0007643798968087139,5233.0
52736,2017,11,36061009800,1,0.00013605442176870748,7350.0
52737,2017,11,36061009900,3,0.0005232862375719519,5733.0
52738,2017,11,36061010100,1,0.0008163265306122449,1225.0
52739,2017,11,36061010300,3,0.0017921146953405018,1674.0
52740,2017,11,36061010400,1,0.000992063492063492,1008.0
52741,2017,11,36061010800,1,0.00011008366358432408,9084.0
52742,2017,11,36061010900,1,0.00558659217877095,179.0
52743,2017,11,36061011000,2,0.00026809651474530834,7460.0
52744,2017,11,36061011100,4,0.0007980845969672786,5012.0
52745,2017,11,36061011402,1,0.0005235602094240838,1910.0
52746,2017,11,36061011500,2,0.0005603810591202018,3569.0
52747,2017,11,36061011700,1,0.0002536783358701167,3942.0
52748,2017,11,36061011800,1,0.00011622501162250116,8604.0
52749,2017,11,36061011900,1,0.0009737098344693282,1027.0
52750,2017,11,36061012000,1,0.0002998500749625187,3335.0
52751,2017,11,36061012100,6,0.0007054673721340388,8505.0
52752,2017,11,36061012200,2,0.0006749915626054674,2963.0
52753,2017,11,36061012400,1,9.809691975671964e-05,10194.0
52754,2017,11,36061012600,3,0.00023219814241486067,12920.0
52755,2017,11,36061012700,1,0.00015617679212868969,6403.0
52756,2017,11,36061012800,1,0.0001680672268907563,5950.0
52757,2017,11,36061012900,1,0.00015888147442008263,6294.0
52758,2017,11,36061013000,3,0.00088261253309797,3399.0
52759,2017,11,36061013100,2,0.0007275372862859222,2749.0
52760,2017,11,36061013200,2,0.00018487705675725643,10818.0
52761,2017,11,36061013300,3,0.0005954743946010321,5038.0
52762,2017,11,36061013400,2,0.00017096939647803043,11698.0
52763,2017,11,36061013500,5,0.0006309944472488642,7924.0
52764,2017,11,36061013600,2,0.00012386201771226853,16147.0
52765,2017,11,36061013700,2,0.00032190568163528087,6213.0
52766,2017,11,36061013800,6,0.00045262522631261314,13256.0
52767,2017,11,36061013900,2,0.00020833333333333335,9600.0
52768,2017,11,36061014000,6,0.0007719027402547279,7773.0
52769,2017,11,36061014200,2,0.0004363953742090334,4583.0
52771,2017,11,36061014401,1,0.00018705574261129816,5346.0
52772,2017,11,36061014402,1,0.0001339405304045004,7466.0
52773,2017,11,36061014602,2,0.00027285129604365623,7330.0
52774,2017,11,36061014802,1,0.00014285714285714287,7000.0
52775,2017,11,36061014900,1,0.00017985611510791367,5560.0
52776,2017,11,36061015100,2,0.00024003840614498319,8332.0
52777,2017,11,36061015300,4,0.00041135335252982314,9724.0
52778,2017,11,36061015400,9,0.0005914049152319622,15218.0
52779,2017,11,36061015500,1,0.00010119409026512852,9882.0
52780,2017,11,36061015602,3,0.0011463507833397019,2617.0
52781,2017,11,36061015700,2,0.0002031075454453133,9847.0
52782,2017,11,36061015801,1,0.0001786352268667381,5598.0
52783,2017,11,36061015802,2,0.0004035512510088781,4956.0
52784,2017,11,36061015900,1,0.00011349449551696743,8811.0
52785,2017,11,36061016200,4,0.00040787192821454063,9807.0
52786,2017,11,36061016400,7,0.0009095634095634096,7696.0
52787,2017,11,36061016500,2,0.00030632562413845916,6529.0
52788,2017,11,36061016600,2,0.0002847380410022779,7024.0
52789,2017,11,36061016700,2,0.0003125,6400.0
52790,2017,11,36061016800,3,0.0006289308176100629,4770.0
52791,2017,11,36061017000,1,0.00013156163662675965,7601.0
52792,2017,11,36061017100,4,0.00044732721986132855,8942.0
52793,2017,11,36061017200,3,0.0005184033177812338,5787.0
52794,2017,11,36061017300,1,0.00012156576707999027,8226.0
52795,2017,11,36061017401,3,0.0006547359231776517,4582.0
52796,2017,11,36061017402,3,0.0011741682974559687,2555.0
52797,2017,11,36061017500,4,0.00038095238095238096,10500.0
52798,2017,11,36061017700,2,0.00021023862083464732,9513.0
52799,2017,11,36061017800,1,0.00026441036488630354,3782.0
52800,2017,11,36061017900,5,0.0005485463521667581,9115.0
52801,2017,11,36061018000,4,0.0005065856129685917,7896.0
52803,2017,11,36061018200,2,0.0002454891371056831,8147.0
52804,2017,11,36061018300,2,0.00026831231553528306,7454.0
52806,2017,11,36061018400,4,0.0005362649148679448,7459.0
52807,2017,11,36061018500,1,0.00019474196689386563,5135.0
52808,2017,11,36061018600,10,0.0012613521695257316,7928.0
52809,2017,11,36061018700,1,0.00011547344110854503,8660.0
52810,2017,11,36061018800,2,0.0003328340822100183,6009.0
52811,2017,11,36061018900,2,0.00016345210853220007,12236.0
52812,2017,11,36061019000,2,0.0005793742757821553,3452.0
52813,2017,11,36061019100,3,0.0003050640634533252,9834.0
52814,2017,11,36061019300,3,0.00032047858134814656,9361.0
52815,2017,11,36061019400,6,0.0008951215873489483,6703.0
52816,2017,11,36061019500,1,0.00013875398917718884,7207.0
52817,2017,11,36061019600,1,0.0002455795677799607,4072.0
52819,2017,11,36061019701,4,0.006745362563237774,593.0
52820,2017,11,36061019702,1,0.0004065040650406504,2460.0
52821,2017,11,36061019800,1,0.0003563791874554526,2806.0
52822,2017,11,36061019900,1,0.00011294330246216399,8854.0
52823,2017,11,36061020000,1,0.0002946375957572186,3394.0
52825,2017,11,36061020102,4,0.000898069151324652,4454.0
52827,2017,11,36061020600,3,0.0008795074758135445,3411.0
52828,2017,11,36061020701,1,0.00031436655139893113,3181.0
52829,2017,11,36061020800,6,0.0010779734099892202,5566.0
52830,2017,11,36061020901,3,0.0007966011683483802,3766.0
52831,2017,11,36061021000,4,0.0005243838489774515,7628.0
52832,2017,11,36061021100,1,9.950248756218905e-05,10050.0
52833,2017,11,36061021200,4,0.000866738894907909,4615.0
52834,2017,11,36061021303,2,0.0003418803418803419,5850.0
52835,2017,11,36061021400,2,0.0005825808330905913,3433.0
52836,2017,11,36061021500,5,0.0011061946902654867,4520.0
52839,2017,11,36061021600,2,0.0002414875633904854,8282.0
52841,2017,11,36061021703,1,0.1111111111111111,9.0
52842,2017,11,36061021800,1,0.0001362954886193267,7337.0
52843,2017,11,36061021900,3,0.0004637501932292472,6469.0
52844,2017,11,36061022000,3,0.00047885075818036713,6265.0
52846,2017,11,36061022200,4,0.0012037315678603672,3323.0
52848,2017,11,36061022301,3,0.00036075036075036075,8316.0
52849,2017,11,36061022400,1,0.000120598166907863,8292.0
52850,2017,11,36061022500,2,0.000180635838150289,11072.0
52851,2017,11,36061022600,1,0.0002113718030014796,4731.0
52852,2017,11,36061022700,2,0.00034042553191489364,5875.0
52853,2017,11,36061022800,3,0.000474158368895211,6327.0
52854,2017,11,36061022900,2,0.0002277644915157727,8781.0
52857,2017,11,36061023000,2,0.00021908204622631176,9129.0
52858,2017,11,36061023100,2,0.0002958579881656805,6760.0
52859,2017,11,36061023200,10,0.001174812030075188,8512.0
52860,2017,11,36061023300,5,0.0006882312456985547,7265.0
52861,2017,11,36061023400,1,0.00018768768768768769,5328.0
52862,2017,11,36061023501,2,0.0002932551319648094,6820.0
52863,2017,11,36061023502,3,0.001483679525222552,2022.0
52864,2017,11,36061023600,9,0.0012617412028599468,7133.0
52865,2017,11,36061023700,6,0.0007771014117342313,7721.0
52866,2017,11,36061023900,6,0.0019138755980861245,3135.0
52867,2017,11,36061024100,5,0.0005805178218971323,8613.0
52868,2017,11,36061024200,1,0.00022619316896629722,4421.0
52870,2017,11,36061024500,1,6.601095781899796e-05,15149.0
52873,2017,11,36061024700,2,0.00026867275658248256,7444.0
52874,2017,11,36061025100,1,0.000355998576005696,2809.0
52875,2017,11,36061025300,7,0.0005218039508013418,13415.0
52876,2017,11,36061025500,5,0.0008574858514834505,5831.0
52877,2017,11,36061025700,7,0.0015187676285528314,4609.0
52878,2017,11,36061026100,4,0.0002895613146083683,13814.0
52879,2017,11,36061026300,2,0.00021609940572663426,9255.0
52880,2017,11,36061026500,5,0.000611396429444852,8178.0
52882,2017,11,36061026900,3,0.00031065548306927616,9657.0
52883,2017,11,36061027100,3,0.0003079133737041979,9743.0
52884,2017,11,36061027300,4,0.0005708577137148566,7007.0
52885,2017,11,36061027700,1,0.00012944983818770226,7725.0
52886,2017,11,36061027900,6,0.0004884800130261337,12283.0
52887,2017,11,36061028100,2,0.0006234413965087282,3208.0
52888,2017,11,36061028300,4,0.0005051142821063266,7919.0
52889,2017,11,36061028500,3,0.00039087947882736156,7675.0
52890,2017,11,36061028700,5,0.001228803145736053,4069.0
52892,2017,11,36061029100,1,8.210180623973728e-05,12180.0
52893,2017,11,36061029300,2,0.00021043771043771043,9504.0
52894,2017,11,36061029500,1,0.00011664528169835531,8573.0
52895,2017,11,36061029900,3,0.0006899724011039559,4348.0
52896,2017,11,36061030300,3,0.000586739683160571,5113.0
