,White,Black | Afr American,American Indian|Alaska Native,Asian,Native Hawaiian,Other race,Hispanic|Latino (any race),Asian:Asian Indian,Asian:Chinese,Asian:Filipino,Asian:Japanese,Asian:Korean,Asian:Vietnamese,Asian:Other Asian,Hispanic|Latino: Mexican,Hispanic|Latino: Puerto Rican,Hispanic|Latino: Cuban,total_population,geoid,incident_year,Two races,gas_leaks,gas_leaks_per_person
11722,972.0,2636.0,0.0,60.0,0.0,392.0,1114.0,0.0,9.0,0.0,0.0,0.0,0.0,51.0,310.0,141.0,17.0,4088.0,36047050801,2018,28.0,3,0.0007338551859099804
11723,588.0,1319.0,6.0,86.0,0.0,330.0,498.0,0.0,23.0,11.0,34.0,18.0,0.0,0.0,100.0,123.0,28.0,2376.0,36047050803,2018,47.0,8,0.003367003367003367
11724,1406.0,2852.0,0.0,112.0,0.0,1423.0,2002.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,938.0,249.0,0.0,5916.0,36047050804,2018,123.0,4,0.000676132521974307
11734,733.0,2809.0,0.0,80.0,0.0,815.0,1063.0,0.0,8.0,16.0,34.0,0.0,0.0,22.0,355.0,166.0,41.0,4555.0,36047051002,2018,118.0,20,0.0043907793633369925
10250,2285.0,557.0,0.0,824.0,0.0,373.0,1470.0,0.0,658.0,26.0,0.0,81.0,36.0,23.0,135.0,890.0,12.0,4154.0,36047051100,2018,115.0,20,0.004814636494944632
11408,1279.0,3565.0,0.0,61.0,0.0,899.0,1303.0,16.0,0.0,31.0,0.0,0.0,0.0,14.0,444.0,232.0,0.0,6049.0,36047051200,2018,245.0,6,0.000991899487518598
11409,3861.0,281.0,0.0,348.0,0.0,583.0,2063.0,17.0,59.0,70.0,25.0,139.0,0.0,38.0,47.0,660.0,0.0,5342.0,36047051300,2018,269.0,12,0.0022463496817671283
11536,1768.0,3315.0,95.0,863.0,0.0,1419.0,2332.0,80.0,52.0,0.0,102.0,0.0,0.0,629.0,904.0,439.0,77.0,7838.0,36047051400,2018,378.0,17,0.002168920643021179
10251,1627.0,164.0,0.0,196.0,0.0,232.0,465.0,10.0,100.0,5.0,7.0,28.0,0.0,46.0,93.0,133.0,0.0,2258.0,36047051500,2018,39.0,4,0.001771479185119575
11735,412.0,4024.0,0.0,239.0,0.0,507.0,903.0,103.0,9.0,6.0,0.0,0.0,0.0,121.0,221.0,161.0,0.0,5191.0,36047051601,2018,9.0,16,0.003082257753804662
11736,330.0,2930.0,0.0,143.0,0.0,409.0,548.0,19.0,9.0,10.0,0.0,0.0,0.0,105.0,203.0,63.0,19.0,3826.0,36047051602,2018,14.0,3,0.0007841087297438578
9852,2005.0,61.0,0.0,240.0,0.0,138.0,238.0,56.0,121.0,10.0,18.0,26.0,0.0,9.0,151.0,0.0,15.0,2497.0,36047051700,2018,53.0,11,0.004405286343612335
9853,1130.0,1528.0,0.0,191.0,0.0,230.0,454.0,77.0,47.0,19.0,0.0,0.0,0.0,48.0,73.0,121.0,0.0,3160.0,36047051800,2018,81.0,10,0.0031645569620253164
10479,4171.0,250.0,0.0,486.0,0.0,66.0,739.0,106.0,54.0,134.0,0.0,51.0,77.0,64.0,170.0,0.0,127.0,5093.0,36047051900,2018,120.0,19,0.003730610642057726
9854,1593.0,902.0,0.0,1051.0,0.0,723.0,833.0,214.0,201.0,9.0,11.0,0.0,0.0,616.0,522.0,85.0,0.0,4282.0,36047052000,2018,13.0,4,0.0009341429238673517
11410,2990.0,339.0,182.0,363.0,8.0,1211.0,2762.0,9.0,113.0,20.0,28.0,52.0,0.0,141.0,393.0,1107.0,49.0,5204.0,36047052300,2018,111.0,17,0.0032667179093005382
10460,2536.0,332.0,0.0,115.0,0.0,395.0,1083.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,58.0,781.0,37.0,3414.0,36047052500,2018,36.0,15,0.004393673110720563
10461,2118.0,1034.0,154.0,613.0,0.0,634.0,1039.0,155.0,70.0,9.0,13.0,9.0,9.0,348.0,538.0,161.0,0.0,4613.0,36047052600,2018,60.0,2,0.00043355733795794494
10252,3080.0,532.0,48.0,366.0,0.0,2051.0,4344.0,25.0,273.0,37.0,0.0,31.0,0.0,0.0,646.0,1322.0,40.0,6330.0,36047052700,2018,253.0,10,0.001579778830963665
10954,1162.0,70.0,0.0,412.0,0.0,88.0,215.0,42.0,41.0,0.0,0.0,0.0,5.0,324.0,70.0,47.0,5.0,1794.0,36047052800,2018,62.0,1,0.0005574136008918618
10253,3514.0,66.0,0.0,0.0,0.0,129.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,22.0,0.0,3721.0,36047052900,2018,12.0,3,0.0008062348830959419
10480,2669.0,77.0,0.0,1092.0,0.0,218.0,536.0,184.0,371.0,0.0,0.0,0.0,0.0,537.0,315.0,85.0,9.0,4098.0,36047053000,2018,42.0,3,0.0007320644216691069
11411,8740.0,53.0,0.0,116.0,0.0,235.0,366.0,0.0,13.0,0.0,0.0,73.0,0.0,30.0,191.0,43.0,0.0,9155.0,36047053100,2018,11.0,2,0.0002184598580010923
10759,6657.0,26.0,0.0,72.0,0.0,0.0,71.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,6755.0,36047053300,2018,0.0,5,0.0007401924500370096
11412,2945.0,350.0,85.0,959.0,0.0,91.0,187.0,280.0,130.0,41.0,0.0,0.0,0.0,508.0,0.0,102.0,0.0,4569.0,36047053400,2018,139.0,6,0.0013131976362442547
10462,3821.0,188.0,20.0,0.0,0.0,81.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,4110.0,36047053500,2018,0.0,17,0.00413625304136253
10647,3621.0,44.0,0.0,30.0,0.0,10.0,51.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,3705.0,36047053700,2018,0.0,1,0.0002699055330634278
10459,3916.0,66.0,30.0,400.0,0.0,173.0,516.0,104.0,65.0,0.0,0.0,0.0,0.0,231.0,264.0,22.0,55.0,4619.0,36047053800,2018,34.0,4,0.0008659883091578263
11413,2202.0,67.0,0.0,22.0,0.0,212.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,64.0,173.0,0.0,2503.0,36047053900,2018,0.0,7,0.002796644027167399
9982,3708.0,83.0,0.0,132.0,0.0,557.0,654.0,72.0,59.0,0.0,1.0,0.0,0.0,0.0,554.0,71.0,21.0,4480.0,36047054200,2018,0.0,2,0.0004464285714285714
10648,220.0,51.0,0.0,33.0,0.0,79.0,103.0,0.0,5.0,5.0,0.0,0.0,4.0,19.0,40.0,0.0,0.0,393.0,36047054300,2018,10.0,2,0.005089058524173028
11055,2779.0,0.0,0.0,854.0,0.0,49.0,218.0,0.0,854.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,11.0,3735.0,36047054400,2018,53.0,1,0.0002677376171352075
11414,6321.0,1180.0,0.0,58.0,0.0,577.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,19.0,1559.0,145.0,8218.0,36047054500,2018,82.0,26,0.003163786809442687
9855,3864.0,219.0,0.0,331.0,0.0,21.0,256.0,94.0,36.0,11.0,0.0,18.0,0.0,172.0,73.0,75.0,0.0,4683.0,36047054600,2018,248.0,4,0.0008541533205210335
10254,4474.0,258.0,0.0,188.0,0.0,404.0,844.0,0.0,133.0,21.0,0.0,7.0,0.0,27.0,86.0,195.0,37.0,5379.0,36047054700,2018,55.0,16,0.002974530581892545
10503,1909.0,10.0,0.0,22.0,0.0,25.0,129.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,8.0,57.0,0.0,2046.0,36047054800,2018,80.0,2,0.0009775171065493646
10463,3047.0,57.0,0.0,289.0,0.0,260.0,774.0,58.0,54.0,46.0,0.0,109.0,0.0,22.0,52.0,219.0,0.0,3879.0,36047054900,2018,226.0,16,0.0041247744263985565
10955,2630.0,111.0,0.0,352.0,0.0,192.0,408.0,53.0,206.0,0.0,0.0,39.0,0.0,54.0,74.0,142.0,0.0,3329.0,36047055000,2018,44.0,7,0.0021027335536197055
11604,3243.0,571.0,23.0,43.0,0.0,1204.0,2966.0,25.0,0.0,0.0,18.0,0.0,0.0,0.0,53.0,1724.0,0.0,5181.0,36047055100,2018,97.0,11,0.0021231422505307855
10464,2543.0,19.0,0.0,393.0,0.0,2.0,290.0,51.0,201.0,0.0,0.0,0.0,0.0,141.0,0.0,14.0,13.0,3296.0,36047055200,2018,339.0,8,0.0024271844660194173
10760,2335.0,29.0,0.0,322.0,0.0,167.0,592.0,38.0,73.0,0.0,32.0,90.0,17.0,72.0,63.0,306.0,26.0,2907.0,36047055300,2018,54.0,13,0.004471964224286206
11605,3467.0,0.0,0.0,479.0,0.0,230.0,604.0,6.0,207.0,0.0,0.0,53.0,0.0,213.0,221.0,12.0,0.0,4444.0,36047055400,2018,268.0,4,0.0009000900090009
10482,4674.0,417.0,0.0,986.0,0.0,464.0,1166.0,177.0,353.0,41.0,90.0,173.0,16.0,136.0,109.0,329.0,0.0,6808.0,36047055500,2018,267.0,12,0.0017626321974148062
10255,3038.0,30.0,0.0,442.0,0.0,73.0,348.0,96.0,233.0,0.0,0.0,43.0,0.0,70.0,329.0,0.0,0.0,3678.0,36047055600,2018,95.0,5,0.0013594344752582926
10483,1587.0,53.0,22.0,135.0,0.0,88.0,473.0,38.0,35.0,12.0,12.0,29.0,0.0,9.0,47.0,49.0,43.0,1903.0,36047055700,2018,18.0,6,0.0031529164477141357
10649,1959.0,36.0,0.0,298.0,0.0,33.0,307.0,13.0,203.0,0.0,0.0,0.0,0.0,82.0,109.0,15.0,0.0,2398.0,36047055800,2018,72.0,1,0.0004170141784820684
11603,3043.0,68.0,17.0,378.0,0.0,3.0,88.0,0.0,316.0,0.0,0.0,41.0,0.0,21.0,3.0,44.0,35.0,3509.0,36047056000,2018,0.0,6,0.0017098888572242804
11737,2797.0,213.0,35.0,200.0,0.0,42.0,277.0,43.0,101.0,28.0,0.0,28.0,0.0,0.0,87.0,91.0,18.0,3394.0,36047056100,2018,107.0,8,0.002357100766057749
11606,1523.0,0.0,0.0,91.0,0.0,0.0,28.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,1713.0,36047056200,2018,99.0,1,0.0005837711617046118
10761,3856.0,158.0,0.0,370.0,0.0,369.0,1250.0,96.0,102.0,16.0,17.0,62.0,14.0,63.0,271.0,602.0,35.0,5020.0,36047056300,2018,267.0,25,0.0049800796812749
10256,1980.0,42.0,0.0,389.0,76.0,27.0,100.0,11.0,299.0,0.0,13.0,10.0,0.0,56.0,15.0,31.0,12.0,2514.0,36047056400,2018,0.0,4,0.0015910898965791568
10651,2660.0,14.0,0.0,164.0,0.0,185.0,449.0,53.0,26.0,0.0,17.0,9.0,0.0,59.0,111.0,162.0,0.0,3072.0,36047056500,2018,49.0,6,0.001953125
11415,1348.0,350.0,0.0,919.0,0.0,43.0,194.0,78.0,741.0,2.0,0.0,16.0,0.0,82.0,19.0,92.0,16.0,2833.0,36047056600,2018,173.0,6,0.002117896223085069
10652,955.0,0.0,0.0,373.0,0.0,110.0,156.0,0.0,324.0,0.0,0.0,14.0,26.0,9.0,74.0,34.0,6.0,1548.0,36047056800,2018,110.0,1,0.0006459948320413437
10484,1404.0,25.0,0.0,62.0,6.0,15.0,139.0,0.0,27.0,0.0,23.0,12.0,0.0,0.0,65.0,47.0,0.0,1550.0,36047056900,2018,38.0,2,0.0012903225806451613
10257,2210.0,100.0,0.0,1011.0,0.0,155.0,303.0,0.0,799.0,0.0,0.0,0.0,80.0,132.0,18.0,78.0,0.0,3494.0,36047057000,2018,18.0,32,0.009158557527189467
11061,3537.0,60.0,0.0,107.0,0.0,34.0,202.0,0.0,72.0,0.0,16.0,0.0,0.0,19.0,26.0,59.0,42.0,3837.0,36047057100,2018,99.0,6,0.001563721657544957
10481,1398.0,2784.0,0.0,444.0,0.0,582.0,1715.0,0.0,444.0,0.0,0.0,0.0,0.0,0.0,107.0,786.0,39.0,5305.0,36047057200,2018,97.0,27,0.005089538171536286
10485,1852.0,207.0,29.0,131.0,0.0,49.0,169.0,60.0,24.0,0.0,13.0,34.0,0.0,0.0,32.0,115.0,0.0,2318.0,36047057300,2018,50.0,4,0.001725625539257981
11607,1347.0,39.0,0.0,1468.0,0.0,32.0,92.0,0.0,1155.0,87.0,0.0,13.0,72.0,141.0,32.0,46.0,0.0,2907.0,36047057400,2018,21.0,6,0.0020639834881320948
10486,3002.0,21.0,0.0,182.0,0.0,287.0,638.0,68.0,24.0,71.0,1.0,18.0,0.0,0.0,214.0,72.0,21.0,3513.0,36047057500,2018,21.0,7,0.0019925989183034445
11416,1440.0,77.0,0.0,1424.0,0.0,64.0,210.0,0.0,1319.0,3.0,0.0,0.0,16.0,86.0,49.0,80.0,0.0,3040.0,36047057600,2018,35.0,2,0.0006578947368421052
11608,1972.0,61.0,0.0,927.0,0.0,280.0,654.0,0.0,694.0,9.0,0.0,73.0,0.0,151.0,515.0,10.0,18.0,3356.0,36047057800,2018,116.0,5,0.0014898688915375446
10258,739.0,122.0,8.0,38.0,0.0,171.0,394.0,13.0,13.0,0.0,12.0,0.0,0.0,0.0,208.0,70.0,0.0,1117.0,36047057900,2018,39.0,3,0.0026857654431512983
11417,1938.0,231.0,0.0,1613.0,0.0,283.0,540.0,32.0,1069.0,66.0,10.0,12.0,0.0,424.0,109.0,135.0,0.0,4121.0,36047058000,2018,56.0,3,0.0007279786459597186
10529,1548.0,59.0,153.0,440.0,0.0,431.0,697.0,0.0,282.0,37.0,0.0,0.0,0.0,121.0,575.0,74.0,0.0,2751.0,36047058200,2018,120.0,9,0.003271537622682661
10259,2333.0,218.0,0.0,676.0,0.0,133.0,274.0,0.0,589.0,8.0,0.0,0.0,0.0,79.0,0.0,61.0,0.0,3395.0,36047058400,2018,35.0,3,0.0008836524300441826
10260,703.0,22.0,0.0,1830.0,0.0,327.0,385.0,49.0,1409.0,7.0,0.0,35.0,25.0,305.0,115.0,0.0,0.0,2901.0,36047058600,2018,19.0,2,0.0006894174422612892
9880,2334.0,92.0,0.0,780.0,0.0,172.0,309.0,19.0,388.0,56.0,9.0,44.0,0.0,264.0,0.0,111.0,8.0,3391.0,36047058800,2018,13.0,2,0.0005897965202005308
10956,1432.0,75.0,0.0,106.0,0.0,34.0,177.0,8.0,37.0,0.0,20.0,0.0,41.0,0.0,64.0,19.0,0.0,1681.0,36047058900,2018,34.0,2,0.001189767995240928
11609,934.0,176.0,0.0,654.0,0.0,175.0,264.0,61.0,559.0,0.0,0.0,10.0,0.0,24.0,80.0,35.0,5.0,1979.0,36047059000,2018,40.0,3,0.0015159171298635675
10465,3417.0,280.0,0.0,110.0,0.0,23.0,595.0,17.0,16.0,0.0,22.0,41.0,14.0,0.0,59.0,104.0,32.0,3929.0,36047059100,2018,99.0,2,0.0005090353779587681
10736,2510.0,328.0,0.0,951.0,0.0,259.0,450.0,0.0,919.0,0.0,0.0,24.0,0.0,8.0,0.0,124.0,0.0,4221.0,36047059200,2018,173.0,4,0.0009476427386875149
10762,4132.0,36.0,0.0,2985.0,0.0,207.0,387.0,0.0,2438.0,75.0,0.0,34.0,313.0,125.0,154.0,179.0,0.0,7457.0,36047059401,2018,97.0,1,0.00013410218586562962
11418,3791.0,75.0,0.0,1292.0,0.0,50.0,124.0,90.0,1151.0,0.0,0.0,0.0,35.0,16.0,0.0,53.0,7.0,5309.0,36047059402,2018,101.0,17,0.0032021096251648143
11419,1870.0,204.0,0.0,97.0,0.0,22.0,45.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,2309.0,36047059600,2018,116.0,7,0.0030316154179298397
10530,2473.0,194.0,108.0,414.0,0.0,207.0,277.0,9.0,171.0,0.0,13.0,103.0,0.0,118.0,23.0,93.0,0.0,3541.0,36047059800,2018,145.0,2,0.0005648121999435188
10763,5748.0,51.0,0.0,668.0,0.0,90.0,471.0,266.0,352.0,21.0,0.0,0.0,0.0,29.0,0.0,273.0,0.0,6677.0,36047060000,2018,120.0,11,0.0016474464579901153
10764,1990.0,23.0,12.0,470.0,0.0,183.0,251.0,63.0,186.0,82.0,0.0,0.0,9.0,130.0,171.0,12.0,56.0,2733.0,36047060600,2018,55.0,3,0.0010976948408342481
10405,2595.0,147.0,0.0,616.0,0.0,23.0,197.0,30.0,157.0,9.0,0.0,108.0,10.0,302.0,0.0,42.0,0.0,3415.0,36047060800,2018,34.0,9,0.0026354319180087846
10653,4034.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,4074.0,36047061002,2018,0.0,3,0.0007363770250368188
11738,788.0,57.0,0.0,426.0,0.0,521.0,731.0,59.0,155.0,0.0,0.0,0.0,0.0,212.0,372.0,138.0,0.0,1792.0,36047061003,2018,0.0,3,0.0016741071428571428
11739,5781.0,1.0,0.0,373.0,0.0,33.0,217.0,0.0,98.0,53.0,0.0,0.0,0.0,222.0,0.0,20.0,15.0,6335.0,36047061004,2018,147.0,10,0.0015785319652722968
11052,1014.0,0.0,0.0,0.0,0.0,15.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1029.0,36047061200,2018,0.0,5,0.004859086491739553
11740,1766.0,0.0,0.0,51.0,0.0,0.0,28.0,0.0,17.0,14.0,0.0,20.0,0.0,0.0,0.0,13.0,15.0,1817.0,36047062000,2018,0.0,3,0.001651073197578426
11420,2389.0,298.0,0.0,60.0,0.0,51.0,244.0,0.0,28.0,0.0,0.0,0.0,0.0,32.0,7.0,51.0,0.0,2814.0,36047062200,2018,16.0,7,0.0024875621890547263
10957,1366.0,239.0,0.0,792.0,0.0,167.0,368.0,52.0,493.0,0.0,0.0,16.0,49.0,182.0,105.0,81.0,0.0,2730.0,36047062600,2018,166.0,6,0.002197802197802198
10650,4023.0,0.0,9.0,494.0,0.0,28.0,329.0,25.0,208.0,0.0,0.0,82.0,81.0,98.0,64.0,168.0,0.0,4588.0,36047062800,2018,34.0,11,0.0023975588491717526
10737,1244.0,0.0,0.0,179.0,0.0,10.0,278.0,0.0,170.0,5.0,0.0,4.0,0.0,0.0,0.0,68.0,18.0,1446.0,36047063600,2018,13.0,2,0.0013831258644536654
11421,1403.0,109.0,8.0,431.0,0.0,14.0,197.0,74.0,335.0,0.0,0.0,10.0,0.0,12.0,0.0,80.0,0.0,1965.0,36047063800,2018,0.0,4,0.002035623409669211
9881,1489.0,0.0,0.0,206.0,0.0,41.0,270.0,0.0,91.0,16.0,0.0,17.0,0.0,82.0,0.0,216.0,6.0,1777.0,36047064000,2018,41.0,1,0.0005627462014631402
10355,1829.0,89.0,0.0,184.0,0.0,72.0,263.0,0.0,167.0,5.0,0.0,0.0,0.0,12.0,29.0,48.0,6.0,2250.0,36047064200,2018,76.0,7,0.003111111111111111
10414,2187.0,81.0,21.0,635.0,0.0,54.0,338.0,26.0,313.0,0.0,0.0,1.0,0.0,295.0,43.0,200.0,0.0,3001.0,36047064400,2018,23.0,1,0.0003332222592469177
10224,2001.0,48.0,26.0,170.0,0.0,21.0,155.0,0.0,150.0,0.0,6.0,0.0,0.0,14.0,7.0,127.0,15.0,2297.0,36047064600,2018,31.0,5,0.0021767522855899
10738,1456.0,562.0,0.0,72.0,0.0,75.0,152.0,19.0,0.0,11.0,0.0,42.0,0.0,0.0,24.0,16.0,32.0,2176.0,36047064800,2018,11.0,1,0.00045955882352941176
9879,507.0,759.0,0.0,236.0,0.0,64.0,319.0,15.0,67.0,25.0,0.0,0.0,0.0,129.0,57.0,66.0,0.0,1576.0,36047065000,2018,10.0,3,0.0019035532994923859
10739,1041.0,30.0,0.0,25.0,0.0,0.0,103.0,0.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,82.0,0.0,1121.0,36047065200,2018,25.0,6,0.0053523639607493305
10225,1180.0,35.0,0.0,208.0,0.0,13.0,55.0,0.0,128.0,10.0,0.0,24.0,0.0,46.0,0.0,27.0,0.0,1486.0,36047065400,2018,50.0,1,0.0006729475100942127
11610,1411.0,17.0,0.0,274.0,0.0,58.0,277.0,0.0,120.0,24.0,0.0,0.0,0.0,130.0,43.0,181.0,0.0,1770.0,36047065600,2018,10.0,1,0.0005649717514124294
10415,1702.0,12.0,0.0,394.0,0.0,0.0,142.0,0.0,343.0,16.0,0.0,0.0,0.0,35.0,0.0,60.0,0.0,2231.0,36047066000,2018,123.0,1,0.00044822949350067237
10740,1374.0,21.0,0.0,145.0,0.0,104.0,224.0,29.0,25.0,54.0,16.0,0.0,0.0,21.0,35.0,159.0,0.0,1663.0,36047066200,2018,19.0,1,0.0006013229104028864
11423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36047066600,2018,0.0,1,inf
10416,770.0,1666.0,0.0,239.0,0.0,152.0,377.0,16.0,154.0,0.0,0.0,0.0,0.0,69.0,71.0,145.0,0.0,2867.0,36047067000,2018,40.0,3,0.0010463899546564353
11611,192.0,1294.0,0.0,199.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,10.0,0.0,1685.0,36047067200,2018,0.0,8,0.004747774480712166
10765,398.0,1351.0,0.0,87.0,0.0,100.0,215.0,31.0,0.0,14.0,0.0,0.0,0.0,42.0,82.0,23.0,0.0,1955.0,36047067400,2018,19.0,1,0.0005115089514066496
10741,133.0,1517.0,0.0,90.0,0.0,57.0,238.0,0.0,10.0,21.0,0.0,6.0,0.0,53.0,5.0,54.0,0.0,1797.0,36047067600,2018,0.0,7,0.0038953811908736783
11192,322.0,2320.0,0.0,0.0,0.0,39.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2681.0,36047067800,2018,0.0,4,0.0014919806042521448
10356,279.0,1690.0,0.0,113.0,0.0,99.0,332.0,0.0,17.0,21.0,12.0,0.0,0.0,63.0,156.0,17.0,0.0,2262.0,36047068000,2018,81.0,4,0.0017683465959328027
11056,867.0,1945.0,0.0,181.0,0.0,67.0,420.0,39.0,55.0,27.0,0.0,0.0,0.0,60.0,0.0,156.0,0.0,3074.0,36047068200,2018,14.0,3,0.0009759271307742355
10766,941.0,577.0,0.0,147.0,0.0,99.0,224.0,28.0,48.0,0.0,0.0,0.0,0.0,71.0,10.0,151.0,8.0,1768.0,36047068600,2018,4.0,1,0.0005656108597285068
9882,533.0,870.0,9.0,152.0,0.0,76.0,224.0,0.0,23.0,31.0,0.0,0.0,0.0,98.0,43.0,98.0,8.0,1647.0,36047068800,2018,7.0,1,0.0006071645415907711
10417,398.0,1437.0,0.0,97.0,0.0,129.0,246.0,83.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,206.0,0.0,2123.0,36047069000,2018,62.0,9,0.004239284032030146
10418,259.0,2196.0,0.0,114.0,11.0,199.0,294.0,10.0,0.0,12.0,0.0,0.0,0.0,92.0,0.0,194.0,0.0,2839.0,36047069200,2018,60.0,4,0.0014089468122578373
11741,1501.0,1794.0,0.0,216.0,0.0,117.0,373.0,16.0,80.0,84.0,0.0,0.0,0.0,36.0,73.0,80.0,0.0,3641.0,36047069601,2018,13.0,10,0.0027464982147761604
11742,4083.0,886.0,0.0,390.0,0.0,672.0,927.0,0.0,173.0,152.0,0.0,0.0,65.0,0.0,373.0,84.0,0.0,6168.0,36047069602,2018,137.0,11,0.0017833981841763942
10742,965.0,78.0,0.0,193.0,0.0,91.0,109.0,8.0,145.0,19.0,0.0,21.0,0.0,0.0,0.0,18.0,0.0,1392.0,36047069800,2018,65.0,5,0.0035919540229885057
11062,1492.0,85.0,7.0,32.0,0.0,0.0,43.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0,0.0,1616.0,36047070000,2018,0.0,2,0.0012376237623762376
11612,5228.0,227.0,58.0,205.0,0.0,310.0,525.0,0.0,171.0,0.0,0.0,34.0,0.0,0.0,18.0,413.0,57.0,6028.0,36047070201,2018,0.0,6,0.0009953550099535502
11141,2731.0,249.0,0.0,104.0,0.0,0.0,138.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,3104.0,36047070600,2018,20.0,4,0.001288659793814433
10743,137.0,1820.0,0.0,121.0,0.0,32.0,184.0,26.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,13.0,0.0,2124.0,36047072000,2018,14.0,1,0.00047080979284369113
9867,69.0,2770.0,0.0,50.0,0.0,30.0,268.0,0.0,23.0,4.0,0.0,0.0,0.0,23.0,30.0,180.0,0.0,2984.0,36047072200,2018,65.0,15,0.005026809651474531
10357,94.0,1703.0,0.0,1.0,0.0,0.0,77.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1804.0,36047072400,2018,6.0,1,0.0005543237250554324
11193,67.0,1894.0,0.0,45.0,0.0,238.0,345.0,40.0,0.0,0.0,0.0,0.0,5.0,0.0,141.0,29.0,0.0,2244.0,36047072600,2018,0.0,4,0.0017825311942959
10358,260.0,3382.0,0.0,99.0,0.0,55.0,182.0,15.0,68.0,0.0,0.0,0.0,0.0,16.0,0.0,69.0,0.0,3811.0,36047072800,2018,15.0,5,0.0013119916032537393
11613,186.0,1987.0,0.0,11.0,0.0,6.0,145.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,85.0,15.0,2302.0,36047073000,2018,112.0,2,0.0008688097306689834
10770,70.0,2003.0,0.0,211.0,0.0,71.0,106.0,88.0,30.0,6.0,0.0,0.0,0.0,87.0,0.0,15.0,0.0,2355.0,36047073200,2018,0.0,1,0.0004246284501061571
9868,98.0,1828.0,0.0,6.0,0.0,80.0,104.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6.0,2021.0,36047073400,2018,9.0,4,0.0019792182088075212
10744,349.0,2256.0,0.0,284.0,0.0,517.0,630.0,21.0,0.0,11.0,0.0,0.0,0.0,252.0,42.0,126.0,0.0,3427.0,36047073600,2018,21.0,4,0.0011672016340822876
11194,1440.0,2105.0,0.0,259.0,0.0,392.0,574.0,9.0,0.0,51.0,0.0,0.0,0.0,199.0,177.0,22.0,11.0,4203.0,36047073800,2018,7.0,3,0.0007137758743754461
10771,383.0,2324.0,0.0,587.0,0.0,297.0,238.0,334.0,63.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,9.0,3591.0,36047074000,2018,0.0,1,0.000278473962684489
10745,1453.0,1580.0,0.0,71.0,0.0,188.0,183.0,5.0,25.0,0.0,0.0,0.0,0.0,41.0,37.0,77.0,0.0,3354.0,36047074200,2018,62.0,4,0.0011926058437686344
10746,1866.0,542.0,0.0,70.0,0.0,99.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,37.0,56.0,0.0,2622.0,36047074600,2018,45.0,3,0.0011441647597254005
10772,1372.0,403.0,0.0,123.0,0.0,31.0,75.0,0.0,13.0,17.0,0.0,0.0,0.0,93.0,0.0,12.0,6.0,1929.0,36047074800,2018,0.0,3,0.0015552099533437014
10359,2161.0,311.0,0.0,88.0,0.0,79.0,163.0,2.0,7.0,0.0,7.0,29.0,0.0,43.0,0.0,7.0,0.0,2643.0,36047075000,2018,4.0,6,0.0022701475595913734
9883,1034.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047.0,36047075200,2018,0.0,5,0.004775549188156638
10773,1460.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.0,36047075400,2018,0.0,3,0.0020463847203274215
