,geoid,White,Black | Afr American,American Indian|Alaska Native,Asian,Native Hawaiian,Other race,Hispanic|Latino (any race),Asian:Asian Indian,Asian:Chinese,Asian:Filipino,Asian:Japanese,Asian:Korean,Asian:Vietnamese,Asian:Other Asian,Hispanic|Latino: Mexican,Hispanic|Latino: Puerto Rican,Hispanic|Latino: Cuban,total_population,incident_year,Two races,gas_leaks,gas_leaks_per_person
132,36005023502,5288.0,6437.0,116.0,441.0,0.0,14721.0,22009.0,169.0,56.0,209.0,0.0,0.0,0.0,7.0,659.0,3896.0,40.0,27193.0,12093,190.0,88,0.0032361269444342294
133,36005023600,3818.0,1272.0,0.0,624.0,0.0,4759.0,5981.0,414.0,16.0,0.0,0.0,0.0,0.0,194.0,712.0,3009.0,18.0,10524.0,10080,51.0,26,0.0024705435195743063
134,36005023702,418.0,1451.0,70.0,15.0,0.0,4061.0,4867.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1376.0,1172.0,0.0,6269.0,10075,254.0,25,0.003987876854362737
135,36005023703,3671.0,7320.0,296.0,539.0,0.0,18120.0,24342.0,516.0,13.0,10.0,0.0,0.0,0.0,0.0,4584.0,7564.0,91.0,31191.0,12093,1245.0,36,0.0011541790901221506
136,36005023704,1679.0,6064.0,311.0,89.0,0.0,15028.0,17875.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,1776.0,2876.0,125.0,23332.0,12093,161.0,42,0.001800102863020744
137,36005023800,3477.0,2865.0,70.0,752.0,0.0,7358.0,9312.0,548.0,85.0,80.0,0.0,39.0,0.0,0.0,702.0,4361.0,101.0,14844.0,12093,322.0,45,0.0030315278900565883
138,36005023900,4094.0,11763.0,567.0,581.0,0.0,29910.0,36668.0,440.0,132.0,9.0,0.0,0.0,0.0,0.0,7556.0,8099.0,32.0,47646.0,12093,731.0,91,0.0019099189858540065
139,36005024000,4429.0,5858.0,0.0,225.0,0.0,12404.0,16473.0,197.0,0.0,0.0,0.0,0.0,0.0,28.0,1767.0,6030.0,517.0,23181.0,12093,265.0,67,0.002890298088952159
140,36005024100,3324.0,12128.0,512.0,285.0,0.0,20885.0,26395.0,167.0,0.0,0.0,0.0,0.0,0.0,118.0,2427.0,8525.0,54.0,37545.0,12093,411.0,34,0.0009055799707018245
141,36005024400,6642.0,838.0,59.0,528.0,0.0,6257.0,7834.0,44.0,155.0,153.0,0.0,49.0,31.0,96.0,461.0,3364.0,285.0,14472.0,12093,148.0,28,0.0019347705914870095
142,36005024600,6376.0,878.0,0.0,2055.0,0.0,3809.0,5233.0,15.0,337.0,458.0,0.0,0.0,966.0,279.0,77.0,2588.0,64.0,13225.0,12093,107.0,37,0.00279773156899811
143,36005024800,11406.0,2025.0,128.0,2016.0,0.0,3576.0,5531.0,664.0,199.0,358.0,0.0,0.0,463.0,332.0,815.0,2320.0,59.0,19279.0,12093,128.0,52,0.0026972353337828725
144,36005025000,10387.0,186.0,28.0,2049.0,0.0,2656.0,4647.0,334.0,1143.0,98.0,35.0,0.0,343.0,96.0,951.0,1485.0,55.0,15543.0,12093,237.0,55,0.003538570417551309
145,36005025200,8374.0,1158.0,182.0,2110.0,0.0,3692.0,5754.0,74.0,412.0,926.0,0.0,0.0,545.0,153.0,360.0,3857.0,0.0,15900.0,12093,384.0,28,0.001761006289308176
146,36005025400,8632.0,586.0,162.0,1194.0,21.0,1613.0,3324.0,151.0,285.0,514.0,18.0,0.0,176.0,50.0,518.0,1398.0,0.0,12254.0,12093,46.0,32,0.0026113921984658073
147,36005025600,2049.0,1078.0,0.0,428.0,0.0,1321.0,2220.0,160.0,60.0,61.0,0.0,10.0,44.0,93.0,39.0,1391.0,20.0,4932.0,6047,56.0,6,0.0012165450121654502
148,36005026400,16449.0,2297.0,89.0,2531.0,0.0,11554.0,15849.0,1021.0,778.0,452.0,0.0,0.0,0.0,280.0,316.0,8742.0,52.0,32934.0,12093,14.0,77,0.002338009352037408
149,36005026500,6152.0,5319.0,0.0,3918.0,0.0,27043.0,33852.0,802.0,421.0,397.0,0.0,0.0,1046.0,1252.0,6693.0,5194.0,44.0,43420.0,12093,988.0,79,0.001819438046982957
150,36005026601,10442.0,827.0,0.0,831.0,0.0,5957.0,9254.0,262.0,162.0,0.0,47.0,0.0,0.0,360.0,79.0,6557.0,332.0,18157.0,12093,100.0,33,0.001817480861375778
151,36005026602,18849.0,2539.0,347.0,568.0,0.0,9100.0,16631.0,5.0,96.0,225.0,29.0,0.0,42.0,171.0,222.0,10966.0,481.0,31753.0,12093,350.0,40,0.0012597234906937928
152,36005026701,2273.0,2435.0,231.0,3424.0,0.0,9595.0,13513.0,149.0,27.0,2560.0,183.0,56.0,242.0,207.0,1423.0,3142.0,140.0,18765.0,10080,807.0,19,0.001012523314681588
153,36005026702,5984.0,7821.0,83.0,744.0,0.0,24272.0,32080.0,70.0,62.0,274.0,125.0,141.0,0.0,72.0,3600.0,6027.0,110.0,39209.0,12093,305.0,106,0.0027034609400902855
154,36005027401,24814.0,149.0,0.0,903.0,0.0,1739.0,5058.0,229.0,88.0,545.0,0.0,0.0,0.0,41.0,217.0,2540.0,55.0,27649.0,12093,44.0,49,0.001772215993345148
155,36005027402,18282.0,626.0,0.0,601.0,0.0,1973.0,4779.0,299.0,62.0,125.0,0.0,115.0,0.0,0.0,80.0,3551.0,234.0,21614.0,12093,132.0,30,0.0013879892662163414
156,36005027600,25.0,30.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,63.0,4034,8.0,3,0.047619047619047616
157,36005027700,5806.0,6518.0,388.0,734.0,0.0,18299.0,23877.0,186.0,0.0,55.0,101.0,392.0,0.0,0.0,3474.0,5544.0,255.0,32634.0,12093,889.0,100,0.0030642887785744927
158,36005027900,14350.0,7275.0,880.0,1986.0,47.0,15413.0,25857.0,228.0,656.0,85.0,103.0,520.0,0.0,394.0,1219.0,7536.0,315.0,40514.0,12093,563.0,110,0.0027151108258873474
159,36005028100,9934.0,4706.0,126.0,535.0,47.0,4288.0,8253.0,150.0,60.0,43.0,24.0,65.0,0.0,193.0,864.0,3698.0,100.0,20215.0,10080,579.0,9,0.00044521395003710115
160,36005028300,2725.0,3846.0,62.0,16.0,0.0,5223.0,8113.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,794.0,3312.0,28.0,11894.0,8065,22.0,12,0.0010089120564990752
161,36005028400,1016.0,1374.0,20.0,89.0,0.0,1380.0,1514.0,86.0,3.0,0.0,0.0,0.0,0.0,0.0,478.0,628.0,128.0,3984.0,12093,105.0,23,0.0057730923694779114
162,36005028500,12953.0,946.0,30.0,1813.0,0.0,2667.0,6934.0,110.0,956.0,55.0,398.0,197.0,23.0,74.0,453.0,2170.0,347.0,19158.0,12093,749.0,63,0.0032884434700908237
163,36005028600,4895.0,99.0,0.0,888.0,0.0,1153.0,2181.0,205.0,41.0,218.0,0.0,25.0,102.0,297.0,0.0,1249.0,27.0,7035.0,12093,0.0,28,0.003980099502487562
164,36005028700,7903.0,2631.0,218.0,1416.0,0.0,6476.0,10680.0,11.0,777.0,141.0,43.0,188.0,0.0,256.0,898.0,1562.0,133.0,18965.0,12093,321.0,29,0.0015291326127076193
165,36005028800,14932.0,1062.0,0.0,2515.0,0.0,1437.0,2906.0,389.0,954.0,856.0,0.0,0.0,120.0,196.0,0.0,1631.0,5.0,19946.0,12093,0.0,29,0.0014539255991176175
166,36005028900,10972.0,2053.0,94.0,1197.0,0.0,10205.0,17335.0,266.0,190.0,125.0,0.0,451.0,0.0,165.0,1783.0,3768.0,395.0,25248.0,12093,727.0,33,0.0013070342205323193
167,36005029301,2954.0,208.0,0.0,166.0,0.0,214.0,494.0,19.0,51.0,33.0,4.0,0.0,0.0,59.0,0.0,164.0,79.0,3593.0,4029,51.0,3,0.0008349568605622043
168,36005029302,20160.0,2096.0,0.0,856.0,0.0,2799.0,6071.0,68.0,407.0,86.0,0.0,50.0,29.0,216.0,601.0,2176.0,667.0,26615.0,10078,704.0,7,0.0002630095810633102
169,36005029500,16793.0,3604.0,0.0,2080.0,0.0,3651.0,6871.0,605.0,300.0,305.0,9.0,318.0,39.0,504.0,473.0,3082.0,196.0,27052.0,12093,924.0,106,0.003918379417418305
170,36005029600,3964.0,2022.0,72.0,2661.0,0.0,1436.0,2636.0,1349.0,1005.0,68.0,73.0,118.0,0.0,48.0,81.0,1428.0,128.0,10202.0,12093,47.0,64,0.00627327974906881
171,36005029700,16999.0,1316.0,0.0,1145.0,356.0,1844.0,4570.0,260.0,322.0,230.0,0.0,211.0,25.0,97.0,541.0,1155.0,184.0,22129.0,12093,469.0,75,0.0033892177685390214
172,36005030000,16139.0,2033.0,83.0,3687.0,0.0,11221.0,17081.0,58.0,1269.0,444.0,74.0,883.0,701.0,258.0,114.0,10633.0,214.0,33485.0,12093,322.0,100,0.002986411826190832
173,36005030200,6112.0,39155.0,399.0,526.0,0.0,10590.0,13296.0,100.0,24.0,37.0,0.0,0.0,0.0,365.0,0.0,6947.0,10.0,57273.0,12093,491.0,346,0.006041241073455206
174,36005030701,17177.0,1387.0,0.0,637.0,0.0,1988.0,3080.0,285.0,58.0,86.0,54.0,90.0,0.0,64.0,525.0,713.0,220.0,21408.0,8063,219.0,7,0.00032698056801195815
175,36005030900,18492.0,1922.0,77.0,855.0,0.0,704.0,3287.0,80.0,211.0,99.0,24.0,189.0,7.0,245.0,770.0,911.0,187.0,22284.0,12093,234.0,49,0.002198887093879016
176,36005031000,13387.0,6327.0,774.0,3074.0,0.0,4624.0,8702.0,1436.0,174.0,946.0,0.0,102.0,24.0,392.0,133.0,4575.0,129.0,28647.0,12093,461.0,41,0.0014312144378119873
177,36005031200,5842.0,2145.0,0.0,2096.0,0.0,931.0,2145.0,199.0,237.0,377.0,0.0,4.0,364.0,915.0,17.0,1301.0,74.0,11203.0,12093,189.0,33,0.00294563956083192
178,36005031400,7559.0,1686.0,0.0,1796.0,0.0,2403.0,4103.0,868.0,74.0,52.0,0.0,0.0,777.0,25.0,38.0,2353.0,51.0,13444.0,12093,0.0,44,0.0032728354656352274
179,36005031600,4331.0,1633.0,0.0,1103.0,0.0,2252.0,3196.0,82.0,137.0,132.0,20.0,0.0,107.0,625.0,36.0,1105.0,46.0,9513.0,10075,194.0,14,0.0014716703458425313
180,36005031800,7527.0,2128.0,96.0,1028.0,273.0,2106.0,4295.0,248.0,534.0,144.0,0.0,0.0,65.0,37.0,402.0,1600.0,17.0,13177.0,12093,19.0,36,0.0027320330879562877
181,36005031900,1880.0,307.0,0.0,125.0,0.0,157.0,534.0,17.0,0.0,88.0,0.0,20.0,0.0,0.0,61.0,147.0,31.0,2494.0,8064,25.0,4,0.0016038492381716118
182,36005032300,19998.0,3029.0,0.0,2243.0,0.0,521.0,4768.0,104.0,549.0,568.0,143.0,522.0,0.0,357.0,27.0,2689.0,192.0,26450.0,12093,659.0,64,0.0024196597353497162
183,36005032400,4516.0,4342.0,0.0,209.0,0.0,8199.0,11575.0,0.0,0.0,0.0,45.0,0.0,0.0,164.0,625.0,7250.0,280.0,17486.0,12093,220.0,172,0.009836440581036257
184,36005032600,10848.0,2886.0,11.0,3117.0,0.0,3993.0,5809.0,25.0,719.0,1347.0,0.0,77.0,320.0,629.0,224.0,2740.0,61.0,20990.0,12093,135.0,37,0.0017627441638875655
185,36005032800,6601.0,5997.0,299.0,2611.0,0.0,7994.0,12991.0,419.0,42.0,211.0,0.0,0.0,0.0,1939.0,2854.0,6251.0,396.0,23858.0,12093,356.0,110,0.004610612792354766
186,36005033000,14588.0,6481.0,0.0,481.0,0.0,13078.0,18793.0,78.0,159.0,39.0,0.0,0.0,205.0,0.0,5886.0,5326.0,940.0,34808.0,12093,180.0,113,0.003246380142495978
187,36005033201,8840.0,4997.0,496.0,589.0,0.0,9629.0,16938.0,145.0,211.0,30.0,22.0,181.0,0.0,0.0,2518.0,6522.0,154.0,24905.0,12093,354.0,59,0.002369002208391889
188,36005033202,6637.0,8548.0,54.0,1049.0,0.0,6860.0,12808.0,268.0,49.0,79.0,0.0,25.0,6.0,622.0,1424.0,7049.0,76.0,23945.0,12093,797.0,61,0.0025475046982668613
189,36005033400,1654.0,1860.0,0.0,172.0,0.0,2395.0,3732.0,0.0,43.0,86.0,25.0,18.0,0.0,0.0,704.0,1671.0,83.0,6081.0,12093,0.0,155,0.02548922874527216
190,36005033500,9763.0,863.0,0.0,1044.0,0.0,855.0,1944.0,224.0,443.0,156.0,0.0,124.0,0.0,97.0,121.0,613.0,125.0,12871.0,12093,346.0,37,0.0028746795120814235
191,36005033600,8119.0,18212.0,84.0,784.0,0.0,12041.0,21123.0,306.0,0.0,0.0,0.0,0.0,69.0,409.0,1602.0,11772.0,125.0,39497.0,12093,257.0,150,0.0037977567916550625
192,36005033700,10672.0,1022.0,20.0,917.0,0.0,908.0,2179.0,94.0,365.0,111.0,0.0,161.0,0.0,186.0,25.0,744.0,0.0,14070.0,12093,531.0,33,0.002345415778251599
193,36005033800,3576.0,10936.0,176.0,1410.0,0.0,7796.0,11069.0,726.0,0.0,2.0,0.0,38.0,232.0,412.0,3406.0,3579.0,119.0,24472.0,12093,578.0,93,0.0038002615233736514
194,36005034000,4613.0,11776.0,381.0,989.0,83.0,8672.0,13619.0,162.0,240.0,297.0,0.0,0.0,42.0,248.0,2771.0,4866.0,122.0,27301.0,12093,787.0,71,0.002600637339291601
195,36005034200,2466.0,5703.0,225.0,700.0,0.0,2713.0,4664.0,336.0,0.0,0.0,0.0,0.0,0.0,364.0,688.0,1236.0,21.0,11897.0,12093,90.0,44,0.0036984113642094646
196,36005034300,4267.0,1329.0,0.0,88.0,0.0,2368.0,3515.0,78.0,10.0,0.0,0.0,0.0,0.0,0.0,18.0,1436.0,116.0,8115.0,10080,63.0,21,0.002587800369685767
197,36005034400,2365.0,5317.0,87.0,1380.0,0.0,3972.0,4481.0,239.0,0.0,472.0,0.0,0.0,237.0,432.0,149.0,1797.0,114.0,13203.0,12093,82.0,24,0.0018177686889343332
198,36005034500,11615.0,1840.0,0.0,3500.0,0.0,2993.0,5514.0,174.0,281.0,493.0,53.0,269.0,0.0,2230.0,313.0,1858.0,58.0,20254.0,12093,306.0,33,0.001629307791053619
199,36005034800,5162.0,22540.0,0.0,780.0,0.0,10641.0,17991.0,0.0,178.0,329.0,0.0,0.0,0.0,273.0,1158.0,12712.0,77.0,40186.0,12093,1063.0,197,0.004902204747922162
200,36005035000,1002.0,7692.0,0.0,442.0,0.0,1918.0,2972.0,263.0,0.0,30.0,0.0,0.0,0.0,149.0,207.0,1471.0,36.0,11074.0,12093,20.0,18,0.0016254289326350009
201,36005035100,14024.0,1582.0,105.0,1328.0,0.0,3001.0,6137.0,436.0,640.0,128.0,78.0,46.0,0.0,0.0,406.0,1716.0,156.0,20284.0,12093,244.0,38,0.0018733977519226977
202,36005035600,1060.0,9444.0,51.0,790.0,0.0,2238.0,3122.0,104.0,11.0,309.0,0.0,0.0,0.0,366.0,3.0,1352.0,121.0,13827.0,12093,244.0,44,0.0031821797931583136
203,36005035800,2611.0,36084.0,685.0,709.0,0.0,4378.0,8884.0,44.0,49.0,0.0,0.0,0.0,0.0,616.0,2290.0,3106.0,0.0,44827.0,12093,360.0,104,0.002320030338858277
204,36005035900,981.0,2732.0,46.0,163.0,0.0,5761.0,7455.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,86.0,3714.0,20.0,9748.0,10079,65.0,18,0.0018465326220763233
205,36005036000,3821.0,9010.0,151.0,1626.0,0.0,3546.0,6222.0,345.0,149.0,162.0,0.0,0.0,137.0,833.0,414.0,3210.0,115.0,18432.0,12093,278.0,24,0.0013020833333333333
206,36005036100,3577.0,10567.0,0.0,7.0,0.0,20211.0,27198.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,67.0,11340.0,0.0,34434.0,12093,72.0,62,0.0018005459720044142
207,36005036300,7292.0,9413.0,94.0,227.0,117.0,28986.0,37513.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,2222.0,17723.0,120.0,47029.0,12093,900.0,193,0.004103850815454294
208,36005036400,52.0,12663.0,397.0,29.0,0.0,1296.0,1487.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,0.0,14531.0,12093,94.0,35,0.0024086435895671323
209,36005036501,2827.0,11934.0,56.0,0.0,0.0,7284.0,11594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,6465.0,91.0,22485.0,12093,384.0,33,0.0014676450967311542
210,36005036502,1206.0,3387.0,66.0,250.0,0.0,7423.0,9039.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,588.0,3963.0,72.0,12417.0,12093,85.0,20,0.001610695014898929
211,36005036700,2281.0,4373.0,61.0,106.0,0.0,8321.0,11482.0,79.0,0.0,0.0,0.0,0.0,0.0,27.0,258.0,4511.0,116.0,15239.0,12093,97.0,36,0.0023623597348907408
212,36005036800,745.0,8479.0,0.0,0.0,0.0,1492.0,2499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1515.0,6.0,10744.0,10076,28.0,12,0.0011169024571854058
213,36005036901,1122.0,4287.0,17.0,262.0,0.0,7667.0,10565.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,971.0,4350.0,148.0,13406.0,12093,51.0,40,0.002983738624496494
214,36005036902,1512.0,4676.0,222.0,0.0,0.0,4337.0,6798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,3627.0,0.0,10908.0,10080,161.0,24,0.0022002200220022
215,36005037000,1124.0,9887.0,245.0,72.0,0.0,3090.0,3800.0,19.0,16.0,0.0,0.0,0.0,0.0,37.0,204.0,1537.0,124.0,14508.0,12093,90.0,32,0.0022056796250344637
216,36005037100,5196.0,10548.0,13.0,61.0,0.0,7325.0,13650.0,0.0,55.0,0.0,0.0,6.0,0.0,0.0,215.0,6084.0,170.0,23418.0,12093,275.0,117,0.004996156802459646
217,36005037200,1214.0,7853.0,0.0,424.0,0.0,2575.0,4147.0,275.0,31.0,24.0,0.0,0.0,94.0,0.0,292.0,1859.0,9.0,12469.0,12093,403.0,122,0.009784264977143315
218,36005037300,5347.0,12862.0,223.0,198.0,0.0,12676.0,21394.0,9.0,0.0,189.0,0.0,0.0,0.0,0.0,1829.0,6718.0,57.0,31420.0,12093,114.0,122,0.0038828771483131763
219,36005037400,2811.0,12812.0,115.0,657.0,0.0,5231.0,9307.0,135.0,0.0,0.0,0.0,21.0,430.0,71.0,2189.0,5204.0,95.0,21706.0,12093,80.0,132,0.006081267852206763
220,36005037504,4545.0,8004.0,26.0,387.0,34.0,8668.0,13740.0,14.0,0.0,0.0,0.0,0.0,0.0,373.0,635.0,6557.0,143.0,21664.0,12093,0.0,81,0.0037389217134416544
221,36005037600,1286.0,6274.0,623.0,762.0,0.0,5622.0,6733.0,153.0,0.0,609.0,0.0,0.0,0.0,0.0,930.0,2165.0,0.0,14577.0,12093,10.0,13,0.0008918158743225629
222,36005037800,2076.0,11956.0,0.0,77.0,0.0,3778.0,6802.0,0.0,38.0,0.0,0.0,0.0,39.0,0.0,245.0,3059.0,0.0,17901.0,12093,14.0,48,0.0026814144461203286
223,36005037900,3379.0,15601.0,24.0,349.0,0.0,11170.0,15825.0,193.0,0.0,25.0,0.0,0.0,0.0,131.0,1618.0,3753.0,75.0,30944.0,12093,421.0,75,0.002423733195449845
224,36005038000,1688.0,23147.0,3.0,516.0,0.0,2698.0,6103.0,32.0,2.0,0.0,0.0,123.0,0.0,359.0,0.0,3898.0,70.0,28603.0,12093,551.0,57,0.001992797958256127
225,36005038100,5523.0,13272.0,0.0,504.0,0.0,18835.0,28683.0,0.0,260.0,0.0,0.0,0.0,0.0,244.0,3486.0,7269.0,9.0,38732.0,12093,598.0,66,0.0017040173499948362
226,36005038200,952.0,12500.0,0.0,227.0,0.0,2959.0,3958.0,0.0,11.0,143.0,0.0,6.0,0.0,67.0,675.0,1504.0,0.0,16660.0,12093,22.0,75,0.004501800720288115
227,36005038301,2699.0,7623.0,41.0,51.0,97.0,16250.0,20760.0,0.0,0.0,0.0,29.0,0.0,0.0,22.0,1915.0,3821.0,108.0,27133.0,12093,372.0,96,0.003538127004017248
228,36005038302,2297.0,16395.0,54.0,0.0,0.0,14331.0,19241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0,7584.0,125.0,33558.0,12093,481.0,140,0.004171881518564873
229,36005038500,3096.0,9174.0,224.0,0.0,0.0,15834.0,20087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3940.0,9085.0,111.0,28369.0,12093,41.0,118,0.004159469843843632
230,36005038600,1151.0,39060.0,21.0,2971.0,580.0,4095.0,5984.0,19.0,0.0,0.0,0.0,0.0,0.0,2952.0,70.0,2710.0,16.0,48050.0,12093,172.0,99,0.0020603537981269513
231,36005038700,5575.0,4186.0,24.0,252.0,0.0,9110.0,12106.0,176.0,0.0,45.0,0.0,31.0,0.0,0.0,2165.0,3083.0,227.0,19225.0,12093,78.0,60,0.0031209362808842654
232,36005038800,449.0,12764.0,0.0,105.0,6.0,2291.0,3191.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,228.0,1887.0,154.0,15684.0,12093,69.0,52,0.0033154807447079828
233,36005038900,10429.0,4230.0,344.0,668.0,0.0,17027.0,20463.0,193.0,172.0,118.0,0.0,0.0,0.0,185.0,7411.0,3538.0,60.0,32955.0,12093,257.0,126,0.003823395539371871
234,36005039000,1041.0,11763.0,0.0,250.0,0.0,1015.0,2676.0,219.0,0.0,0.0,0.0,0.0,0.0,31.0,598.0,1096.0,0.0,14235.0,10080,166.0,20,0.0014049877063575693
235,36005039100,11431.0,5763.0,0.0,579.0,0.0,22500.0,30497.0,350.0,64.0,88.0,25.0,0.0,0.0,52.0,10111.0,5660.0,142.0,41138.0,12093,865.0,87,0.0021148330011181876
236,36005039200,961.0,7656.0,0.0,0.0,0.0,1653.0,2649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,896.0,29.0,10295.0,12093,25.0,21,0.0020398251578436135
237,36005039300,5377.0,14353.0,0.0,305.0,0.0,29549.0,35427.0,0.0,84.0,32.0,0.0,0.0,36.0,153.0,3922.0,17143.0,255.0,50307.0,12093,723.0,177,0.003518397042161131
238,36005039400,3443.0,19792.0,312.0,176.0,0.0,4714.0,9379.0,161.0,15.0,0.0,0.0,0.0,0.0,0.0,1175.0,3825.0,200.0,29461.0,12093,1024.0,89,0.0030209429415159026
239,36005039500,2288.0,10476.0,208.0,61.0,149.0,11031.0,15843.0,38.0,0.0,0.0,0.0,23.0,0.0,0.0,221.0,7317.0,270.0,24259.0,12093,46.0,86,0.003545076054247908
240,36005039600,933.0,20242.0,8.0,72.0,0.0,3806.0,5020.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,3073.0,0.0,25344.0,12093,283.0,76,0.0029987373737373735
241,36005039700,15763.0,1833.0,45.0,1442.0,0.0,3885.0,5906.0,124.0,209.0,401.0,61.0,540.0,13.0,94.0,279.0,2153.0,227.0,23221.0,12093,253.0,23,0.0009904827526807632
242,36005039800,1119.0,16386.0,0.0,236.0,0.0,557.0,1207.0,175.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,114.0,18315.0,12093,17.0,60,0.003276003276003276
243,36005039901,2792.0,6061.0,400.0,1982.0,0.0,20199.0,23974.0,728.0,0.0,0.0,11.0,7.0,681.0,555.0,1986.0,7396.0,6.0,31540.0,12093,106.0,120,0.003804692454026633
244,36005039902,5038.0,6124.0,233.0,456.0,98.0,16408.0,22667.0,284.0,0.0,124.0,48.0,0.0,0.0,0.0,3183.0,4891.0,386.0,29891.0,12093,1534.0,92,0.0030778495199223848
245,36005040100,3679.0,3945.0,24.0,653.0,0.0,20040.0,24680.0,533.0,42.0,0.0,0.0,0.0,0.0,78.0,3902.0,5533.0,66.0,28565.0,12093,224.0,107,0.0037458428146332923
246,36005040302,3243.0,4854.0,490.0,1005.0,137.0,14139.0,19094.0,134.0,0.0,0.0,0.0,84.0,437.0,350.0,2670.0,5046.0,285.0,24966.0,12093,1098.0,43,0.0017223423856444764
247,36005040303,4624.0,5793.0,513.0,1051.0,53.0,15472.0,21110.0,0.0,320.0,36.0,0.0,219.0,470.0,6.0,1819.0,3715.0,129.0,27941.0,12093,435.0,79,0.002827386278229126
248,36005040304,2940.0,2235.0,40.0,1225.0,0.0,16887.0,20363.0,145.0,125.0,0.0,0.0,75.0,711.0,169.0,2870.0,3942.0,64.0,23352.0,12093,25.0,47,0.002012675573826653
249,36005040400,822.0,15656.0,8.0,7.0,158.0,1607.0,2328.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1457.0,157.0,18258.0,12093,0.0,100,0.005477051155657794
250,36005040501,2508.0,5462.0,0.0,1538.0,0.0,15969.0,19375.0,908.0,398.0,0.0,62.0,0.0,0.0,170.0,3557.0,5914.0,64.0,25596.0,12093,119.0,92,0.0035943116111892483
251,36005040502,4564.0,12456.0,146.0,1516.0,0.0,19009.0,25052.0,700.0,0.0,0.0,248.0,0.0,0.0,568.0,838.0,8638.0,86.0,37927.0,12093,236.0,129,0.0034012708624462785
252,36005040600,2101.0,16835.0,0.0,309.0,0.0,1709.0,4039.0,148.0,0.0,161.0,0.0,0.0,0.0,0.0,1280.0,1085.0,190.0,20954.0,12093,0.0,33,0.0015748783048582609
253,36005040701,2958.0,3586.0,141.0,231.0,0.0,11999.0,14446.0,12.0,28.0,73.0,0.0,10.0,0.0,108.0,1710.0,3905.0,51.0,18969.0,12093,54.0,39,0.002055986082555749
254,36005040702,9589.0,7100.0,61.0,1778.0,0.0,22199.0,29355.0,310.0,0.0,0.0,0.0,509.0,0.0,959.0,4965.0,6436.0,41.0,41354.0,12093,627.0,118,0.0028534120036755816
255,36005040800,3410.0,17416.0,513.0,556.0,0.0,4344.0,8188.0,489.0,29.0,38.0,0.0,0.0,0.0,0.0,733.0,2692.0,124.0,26587.0,12093,348.0,60,0.0022567420167751155
256,36005040900,3648.0,13630.0,56.0,530.0,0.0,1151.0,2921.0,223.0,35.0,143.0,0.0,129.0,0.0,0.0,0.0,1640.0,0.0,19441.0,12093,426.0,52,0.0026747595288308217
257,36005041100,4039.0,4742.0,34.0,906.0,0.0,9074.0,12222.0,213.0,0.0,0.0,0.0,209.0,0.0,484.0,3098.0,3369.0,169.0,18826.0,12093,31.0,102,0.005418038882396685
258,36005041300,9090.0,5591.0,290.0,2953.0,0.0,25657.0,32878.0,225.0,473.0,95.0,146.0,979.0,0.0,1035.0,3459.0,10859.0,684.0,44691.0,12093,1110.0,57,0.0012754245821306304
259,36005041400,3563.0,17725.0,0.0,1648.0,0.0,5551.0,7364.0,1416.0,0.0,232.0,0.0,0.0,0.0,0.0,382.0,2726.0,68.0,28795.0,12093,308.0,63,0.0021878798402500434
260,36005041500,5814.0,6984.0,39.0,1206.0,0.0,18999.0,24214.0,373.0,0.0,111.0,0.0,548.0,0.0,174.0,1889.0,8652.0,0.0,33579.0,12093,537.0,45,0.0013401232913428035
261,36005041800,2814.0,14038.0,31.0,1683.0,0.0,4834.0,8458.0,1348.0,170.0,0.0,0.0,0.0,0.0,165.0,60.0,2386.0,119.0,23827.0,12093,427.0,40,0.0016787677844462164
262,36005041900,12065.0,7700.0,69.0,5003.0,0.0,15717.0,24198.0,151.0,96.0,1030.0,0.0,628.0,0.0,3098.0,3575.0,9061.0,6.0,41282.0,12093,728.0,151,0.003657768518967104
263,36005042000,2340.0,12685.0,367.0,740.0,84.0,4582.0,7446.0,432.0,123.0,21.0,87.0,11.0,0.0,66.0,1082.0,3185.0,40.0,21092.0,12093,294.0,120,0.005689360895126114
